incident_id,incident_title,application_module,severity,priority,reported_datetime,environment,incident_status,assigned_team,assigned_engineer,root_cause,resolution_summary,resolved_datetime,sla_hours,sla_breached,related_transaction_id,related_release_id
INC00000112,Payments service issue - AUTH_FAILURE,Payments,SEV4,P4,2023-01-20 13:59:48,PRODUCTION,IN_PROGRESS,Lending,ENG0152,,,,72,Y,,REL0333
INC00000113,Fraud Monitoring service issue - INVALID_BENEFICIARY,Fraud Monitoring,SEV4,P4,2025-10-13 08:55:02,PRODUCTION,RESOLVED,Lending,ENG0188,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-10-16 02:03:46,72,N,,REL0149
INC00000114,Statements service issue - SETTLEMENT_FAILURE,Statements,SEV4,P4,2025-06-10 16:44:23,PRODUCTION,RESOLVED,Fraud & Risk,ENG0139,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2025-06-19 11:11:12,72,Y,,REL0226
INC00000115,Accounts service issue - INVALID_CUSTOMER,Accounts,SEV3,P3,2025-10-18 08:12:55,PRODUCTION,IN_PROGRESS,KYC & Onboarding,ENG0273,,,,24,Y,,REL0333
INC00000116,Payments service issue - INSUFFICIENT_BALANCE,Payments,SEV4,P4,2023-10-31 13:30:15,PRODUCTION,CLOSED,QA Automation,ENG0067,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-11-03 09:48:54,72,N,TXN0000002079,REL0107
INC00000117,Cards service issue - INVALID_CUSTOMER,Cards,SEV3,P3,2026-04-25 02:43:59,PRODUCTION,RESOLVED,Platform Engineering,ENG0117,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2026-04-25 17:27:44,24,N,TXN0000019445,REL0159
INC00000118,API Gateway service issue - INSUFFICIENT_BALANCE,API Gateway,SEV4,P4,2026-07-19 23:29:05,PRODUCTION,RESOLVED,QA Automation,ENG0229,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2026-07-20 23:31:50,72,N,,REL0194
INC00000119,Statements service issue - AUTH_FAILURE,Statements,SEV3,P3,2026-06-18 03:12:15,PRODUCTION,CLOSED,Lending,ENG0195,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2026-06-18 10:28:20,24,N,TXN0000005066,REL0339
INC00000120,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV3,P3,2026-05-12 19:12:16,DEV,RESOLVED,Cards,ENG0101,Network Failure,Resolved by addressing network failure and validating impacted service.,2026-05-14 12:38:39,24,Y,TXN0000010454,REL0304
INC00000121,Login service issue - INSUFFICIENT_BALANCE,Login,SEV2,P2,2023-12-21 22:05:25,PRODUCTION,RESOLVED,SRE,ENG0284,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-12-22 10:03:52,8,Y,TXN0000005136,REL0291
INC00000122,Fraud Monitoring service issue - AUTH_FAILURE,Fraud Monitoring,SEV3,P3,2025-09-09 23:00:34,PRODUCTION,ON_HOLD,SRE,ENG0228,,,,24,Y,TXN0000010863,REL0127
INC00000123,API Gateway service issue - INSUFFICIENT_BALANCE,API Gateway,SEV4,P4,2024-07-06 02:09:08,DEV,IN_PROGRESS,Fraud & Risk,ENG0244,,,,72,Y,,REL0153
INC00000124,Notifications service issue - KYC_BLOCK,Notifications,SEV4,P4,2026-04-08 13:40:22,PRODUCTION,RESOLVED,Lending,ENG0098,Database Lock,Resolved by addressing database lock and validating impacted service.,2026-04-13 00:10:07,72,Y,,REL0263
INC00000125,Fraud Monitoring service issue - INVALID_BENEFICIARY,Fraud Monitoring,SEV4,P4,2025-01-18 15:03:50,PRODUCTION,CLOSED,QA Automation,ENG0146,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-01-25 18:15:58,72,Y,TXN0000021797,REL0338
INC00000126,Notifications service issue - UPSTREAM_TIMEOUT,Notifications,SEV4,P4,2026-03-21 21:08:06,PRODUCTION,IN_PROGRESS,Digital Banking,ENG0084,,,,72,Y,TXN0000013221,REL0213
INC00000127,Cards service issue - DATABASE_ERROR,Cards,SEV2,P2,2025-04-23 19:14:45,PRODUCTION,CLOSED,Cards,ENG0032,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-04-23 21:47:50,8,N,,REL0268
INC00000128,Login service issue - INSUFFICIENT_BALANCE,Login,SEV3,P3,2023-11-17 09:04:06,DEV,CLOSED,Lending,ENG0182,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2023-11-19 00:21:19,24,Y,,REL0267
INC00000129,KYC service issue - AUTH_FAILURE,KYC,SEV1,P1,2025-04-23 18:35:04,PRODUCTION,IN_PROGRESS,Fraud & Risk,ENG0184,,,,4,Y,,REL0239
INC00000130,UPI service issue - ACCOUNT_NOT_FOUND,UPI,SEV2,P2,2023-04-25 07:51:38,PRODUCTION,RESOLVED,Lending,ENG0254,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2023-04-26 04:35:27,8,Y,TXN0000008153,REL0182
INC00000131,Login service issue - UPSTREAM_TIMEOUT,Login,SEV4,P4,2024-02-23 12:23:07,PRODUCTION,CLOSED,Payments,ENG0110,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-02-27 08:40:40,72,Y,TXN0000003820,REL0173
INC00000132,KYC service issue - ACCOUNT_NOT_FOUND,KYC,SEV4,P4,2024-06-19 05:16:32,PRODUCTION,RESOLVED,Fraud & Risk,ENG0162,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-06-28 04:29:27,72,Y,TXN0000013487,REL0200
INC00000133,Payments service issue - SERVICE_UNAVAILABLE,Payments,SEV4,P4,2023-09-11 21:26:49,DEV,CLOSED,Fraud & Risk,ENG0017,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2023-09-16 01:21:48,72,Y,,REL0309
INC00000134,Fraud Monitoring service issue - UPSTREAM_TIMEOUT,Fraud Monitoring,SEV4,P4,2026-07-07 13:42:57,UAT,IN_PROGRESS,SRE,ENG0091,,,,72,Y,TXN0000001279,REL0310
INC00000135,Statements service issue - DATABASE_ERROR,Statements,SEV3,P3,2026-07-14 02:01:57,PRODUCTION,CLOSED,Payments,ENG0218,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2026-07-15 16:06:43,24,Y,TXN0000014621,REL0244
INC00000136,Login service issue - RATE_LIMIT,Login,SEV4,P4,2023-10-14 17:10:18,PRODUCTION,OPEN,Lending,ENG0273,,,,72,Y,,REL0298
INC00000137,Login service issue - DUPLICATE_TRANSACTION,Login,SEV3,P3,2024-03-07 03:48:28,PRODUCTION,RESOLVED,Lending,ENG0300,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-03-09 10:02:08,24,Y,TXN0000014307,REL0266
INC00000138,Customer Onboarding service issue - INVALID_CUSTOMER,Customer Onboarding,SEV3,P3,2025-06-16 15:38:32,PRODUCTION,ON_HOLD,Fraud & Risk,ENG0056,,,,24,Y,,REL0166
INC00000139,KYC service issue - INVALID_BENEFICIARY,KYC,SEV4,P4,2024-02-23 16:55:47,UAT,CLOSED,QA Automation,ENG0003,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-02-25 08:24:12,72,N,TXN0000023689,REL0305
INC00000140,API Gateway service issue - DATABASE_ERROR,API Gateway,SEV3,P3,2023-11-11 21:06:56,PRODUCTION,CLOSED,Platform Engineering,ENG0050,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2023-11-13 05:02:17,24,Y,TXN0000022951,REL0309
INC00000141,Notifications service issue - DATABASE_ERROR,Notifications,SEV4,P4,2025-07-11 08:51:04,SIT,ON_HOLD,QA Automation,ENG0021,,,,72,Y,TXN0000006363,REL0161
INC00000142,Statements service issue - SERVICE_UNAVAILABLE,Statements,SEV3,P3,2023-05-07 13:08:04,SIT,IN_PROGRESS,Lending,ENG0149,,,,24,Y,TXN0000001037,REL0112
INC00000143,Payments service issue - DUPLICATE_TRANSACTION,Payments,SEV3,P3,2023-12-14 23:13:42,PRODUCTION,IN_PROGRESS,Cards,ENG0017,,,,24,Y,TXN0000021527,REL0260
INC00000144,Notifications service issue - INSUFFICIENT_BALANCE,Notifications,SEV3,P3,2026-05-23 05:23:10,DEV,RESOLVED,Payments,ENG0206,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-05-24 11:11:45,24,Y,TXN0000011379,REL0289
INC00000145,Cards service issue - UPSTREAM_TIMEOUT,Cards,SEV3,P3,2026-07-06 15:54:08,PRODUCTION,IN_PROGRESS,Payments,ENG0229,,,,24,Y,TXN0000008324,REL0187
INC00000146,Payments service issue - INVALID_BENEFICIARY,Payments,SEV3,P3,2024-05-20 03:45:05,PRODUCTION,IN_PROGRESS,Fraud & Risk,ENG0144,,,,24,Y,,REL0131
INC00000147,KYC service issue - AUTH_FAILURE,KYC,SEV2,P2,2025-05-12 16:09:05,SIT,IN_PROGRESS,Cards,ENG0195,,,,8,Y,,REL0274
INC00000148,KYC service issue - RATE_LIMIT,KYC,SEV3,P3,2025-11-16 20:11:29,PRODUCTION,IN_PROGRESS,Payments,ENG0300,,,,24,Y,TXN0000010241,REL0124
INC00000149,UPI service issue - INSUFFICIENT_BALANCE,UPI,SEV3,P3,2024-01-05 02:09:21,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0228,Code Defect,Resolved by addressing code defect and validating impacted service.,2024-01-06 17:07:16,24,Y,,REL0196
INC00000150,API Gateway service issue - SERVICE_UNAVAILABLE,API Gateway,SEV4,P4,2023-12-19 01:12:59,PRODUCTION,RESOLVED,Cards,ENG0154,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-12-21 18:04:47,72,N,TXN0000005101,REL0313
INC00000151,KYC service issue - RATE_LIMIT,KYC,SEV3,P3,2023-07-19 22:04:12,PRODUCTION,CLOSED,SRE,ENG0142,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-07-22 06:27:13,24,Y,TXN0000022722,REL0124
INC00000152,Statements service issue - DATABASE_ERROR,Statements,SEV4,P4,2026-07-19 12:18:26,PRODUCTION,RESOLVED,Cards,ENG0021,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2026-07-20 12:09:03,72,N,TXN0000014713,REL0112
INC00000153,Login service issue - INSUFFICIENT_BALANCE,Login,SEV2,P2,2023-05-16 20:21:00,PRODUCTION,CLOSED,KYC & Onboarding,ENG0245,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-05-17 11:41:10,8,Y,TXN0000019091,REL0343
INC00000154,Loans service issue - SETTLEMENT_FAILURE,Loans,SEV3,P3,2023-12-12 05:12:39,UAT,OPEN,Payments,ENG0066,,,,24,Y,,REL0275
INC00000155,Login service issue - ACCOUNT_NOT_FOUND,Login,SEV3,P3,2026-03-29 17:30:07,PRODUCTION,OPEN,Cards,ENG0053,,,,24,Y,TXN0000009719,REL0181
INC00000156,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV4,P4,2024-07-09 11:23:12,PRODUCTION,RESOLVED,QA Automation,ENG0299,Database Lock,Resolved by addressing database lock and validating impacted service.,2024-07-10 17:25:52,72,N,TXN0000012432,REL0205
INC00000157,KYC service issue - SETTLEMENT_FAILURE,KYC,SEV3,P3,2025-12-14 19:54:45,PRODUCTION,RESOLVED,Lending,ENG0136,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2025-12-16 00:43:37,24,Y,TXN0000001949,REL0145
INC00000158,UPI service issue - AUTH_FAILURE,UPI,SEV1,P1,2025-09-01 00:41:04,SIT,RESOLVED,QA Automation,ENG0064,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-09-01 08:32:26,4,Y,,REL0199
INC00000159,Payments service issue - RATE_LIMIT,Payments,SEV4,P4,2023-02-11 20:25:07,PRODUCTION,CLOSED,Digital Banking,ENG0034,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-02-13 14:41:50,72,N,,REL0228
INC00000160,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV3,P3,2025-01-10 04:38:27,PRODUCTION,RESOLVED,Cards,ENG0075,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2025-01-10 22:40:43,24,N,TXN0000019269,REL0137
INC00000161,UPI service issue - SERVICE_UNAVAILABLE,UPI,SEV3,P3,2024-12-16 14:23:41,PRODUCTION,RESOLVED,Lending,ENG0056,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-12-16 17:28:10,24,N,TXN0000011053,REL0265
INC00000162,Cards service issue - INSUFFICIENT_BALANCE,Cards,SEV1,P1,2024-04-28 08:37:45,UAT,CLOSED,QA Automation,ENG0064,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2024-04-28 17:30:39,4,Y,TXN0000022537,REL0138
INC00000163,Notifications service issue - KYC_BLOCK,Notifications,SEV3,P3,2025-03-24 06:45:35,UAT,CLOSED,KYC & Onboarding,ENG0188,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2025-03-27 05:23:45,24,Y,,REL0258
INC00000164,Statements service issue - INVALID_BENEFICIARY,Statements,SEV2,P2,2024-07-16 17:38:14,PRODUCTION,ON_HOLD,Digital Banking,ENG0118,,,,8,Y,,REL0322
INC00000165,Customer Onboarding service issue - INSUFFICIENT_BALANCE,Customer Onboarding,SEV3,P3,2026-01-01 14:04:56,SIT,RESOLVED,Platform Engineering,ENG0271,Network Failure,Resolved by addressing network failure and validating impacted service.,2026-01-04 09:09:49,24,Y,TXN0000012813,REL0294
INC00000166,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV3,P3,2024-12-16 15:02:44,PRODUCTION,CLOSED,KYC & Onboarding,ENG0258,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2024-12-18 01:55:32,24,Y,,REL0196
INC00000167,Accounts service issue - KYC_BLOCK,Accounts,SEV3,P3,2025-10-26 15:00:21,PRODUCTION,OPEN,Payments,ENG0197,,,,24,Y,,REL0256
INC00000168,Notifications service issue - RATE_LIMIT,Notifications,SEV3,P3,2023-06-25 00:12:36,SIT,OPEN,Cards,ENG0040,,,,24,Y,,REL0159
INC00000169,Login service issue - KYC_BLOCK,Login,SEV3,P3,2023-12-10 20:54:14,SIT,RESOLVED,Cards,ENG0248,Code Defect,Resolved by addressing code defect and validating impacted service.,2023-12-13 02:07:20,24,Y,,REL0149
INC00000170,Accounts service issue - UPSTREAM_TIMEOUT,Accounts,SEV4,P4,2025-06-05 17:05:50,PRODUCTION,RESOLVED,Digital Banking,ENG0055,Database Lock,Resolved by addressing database lock and validating impacted service.,2025-06-14 12:46:58,72,Y,TXN0000009146,REL0182
INC00000171,API Gateway service issue - DUPLICATE_TRANSACTION,API Gateway,SEV3,P3,2023-10-07 13:31:29,PRODUCTION,CLOSED,KYC & Onboarding,ENG0014,Network Failure,Resolved by addressing network failure and validating impacted service.,2023-10-09 20:23:26,24,Y,TXN0000014861,REL0158
INC00000172,KYC service issue - INSUFFICIENT_BALANCE,KYC,SEV4,P4,2025-01-28 22:20:53,UAT,ON_HOLD,Digital Banking,ENG0087,,,,72,Y,,REL0216
INC00000173,KYC service issue - SERVICE_UNAVAILABLE,KYC,SEV4,P4,2023-03-05 21:26:41,PRODUCTION,IN_PROGRESS,Platform Engineering,ENG0141,,,,72,Y,,REL0186
INC00000174,UPI service issue - SERVICE_UNAVAILABLE,UPI,SEV4,P4,2024-10-26 23:10:57,PRODUCTION,CLOSED,Payments,ENG0018,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2024-10-28 04:28:52,72,N,TXN0000002604,REL0291
INC00000175,Fraud Monitoring service issue - KYC_BLOCK,Fraud Monitoring,SEV4,P4,2026-05-08 23:26:36,PRODUCTION,CLOSED,KYC & Onboarding,ENG0134,Configuration Error,Resolved by addressing configuration error and validating impacted service.,2026-05-13 12:58:15,72,Y,TXN0000009327,REL0292
INC00000176,Statements service issue - DATABASE_ERROR,Statements,SEV4,P4,2023-03-16 20:47:44,PRODUCTION,RESOLVED,Cards,ENG0295,Database Lock,Resolved by addressing database lock and validating impacted service.,2023-03-17 08:25:54,72,N,,REL0230
INC00000177,API Gateway service issue - SETTLEMENT_FAILURE,API Gateway,SEV3,P3,2025-03-07 10:23:36,PRODUCTION,RESOLVED,Payments,ENG0181,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-03-08 17:52:17,24,Y,TXN0000024355,REL0300
INC00000178,Login service issue - AUTH_FAILURE,Login,SEV4,P4,2023-10-16 03:11:59,PRODUCTION,CLOSED,Platform Engineering,ENG0268,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2023-10-19 22:05:27,72,Y,TXN0000011782,REL0171
INC00000179,UPI service issue - DATABASE_ERROR,UPI,SEV4,P4,2025-02-28 23:46:01,SIT,RESOLVED,Fraud & Risk,ENG0274,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2025-03-05 14:48:21,72,Y,TXN0000006157,REL0189
INC00000180,Notifications service issue - UPSTREAM_TIMEOUT,Notifications,SEV2,P2,2025-05-30 01:53:11,PRODUCTION,OPEN,QA Automation,ENG0298,,,,8,Y,,REL0348
INC00000181,UPI service issue - RATE_LIMIT,UPI,SEV3,P3,2025-08-16 23:55:24,PRODUCTION,ON_HOLD,QA Automation,ENG0202,,,,24,Y,,REL0309
INC00000182,API Gateway service issue - ACCOUNT_NOT_FOUND,API Gateway,SEV4,P4,2024-11-23 07:40:44,DEV,RESOLVED,Platform Engineering,ENG0080,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-11-30 01:38:36,72,Y,,REL0279
INC00000183,Accounts service issue - RATE_LIMIT,Accounts,SEV3,P3,2026-07-29 20:02:11,PRODUCTION,RESOLVED,Fraud & Risk,ENG0021,Code Defect,Resolved by addressing code defect and validating impacted service.,2026-08-01 07:50:06,24,Y,TXN0000006851,REL0220
INC00000184,Customer Onboarding service issue - UPSTREAM_TIMEOUT,Customer Onboarding,SEV2,P2,2023-08-21 22:13:22,SIT,RESOLVED,Payments,ENG0246,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2023-08-22 11:59:46,8,Y,,REL0149
INC00000185,Statements service issue - ACCOUNT_NOT_FOUND,Statements,SEV2,P2,2026-05-04 02:40:57,DEV,RESOLVED,Digital Banking,ENG0088,Capacity Issue,Resolved by addressing capacity issue and validating impacted service.,2026-05-04 08:59:07,8,N,TXN0000017452,REL0203
INC00000186,Loans service issue - RATE_LIMIT,Loans,SEV4,P4,2025-02-05 20:13:24,UAT,CLOSED,QA Automation,ENG0083,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-02-13 14:35:08,72,Y,TXN0000023886,REL0232
INC00000187,Login service issue - ACCOUNT_NOT_FOUND,Login,SEV3,P3,2025-03-31 13:32:15,SIT,IN_PROGRESS,Fraud & Risk,ENG0091,,,,24,Y,TXN0000014882,REL0338
INC00000188,Statements service issue - SERVICE_UNAVAILABLE,Statements,SEV2,P2,2024-04-04 02:07:43,DEV,RESOLVED,SRE,ENG0279,Authentication Failure,Resolved by addressing authentication failure and validating impacted service.,2024-04-04 12:56:41,8,Y,TXN0000022000,REL0196
INC00000189,API Gateway service issue - INSUFFICIENT_BALANCE,API Gateway,SEV3,P3,2023-02-05 07:13:59,PRODUCTION,OPEN,Fraud & Risk,ENG0184,,,,24,Y,TXN0000017500,REL0252
INC00000190,Payments service issue - INVALID_CUSTOMER,Payments,SEV3,P3,2023-05-16 23:32:23,DEV,IN_PROGRESS,Cards,ENG0075,,,,24,Y,,REL0218
INC00000191,UPI service issue - SETTLEMENT_FAILURE,UPI,SEV3,P3,2024-06-15 01:33:30,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0265,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2024-06-17 19:33:56,24,Y,TXN0000001239,REL0288
INC00000192,Login service issue - INVALID_CUSTOMER,Login,SEV3,P3,2023-12-05 08:57:07,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0262,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2023-12-07 19:16:29,24,Y,TXN0000003755,REL0272
INC00000193,Notifications service issue - ACCOUNT_NOT_FOUND,Notifications,SEV4,P4,2026-05-29 06:23:28,PRODUCTION,RESOLVED,KYC & Onboarding,ENG0191,Upstream Timeout,Resolved by addressing upstream timeout and validating impacted service.,2026-05-31 11:27:45,72,N,,REL0136
INC00000194,Payments service issue - UPSTREAM_TIMEOUT,Payments,SEV4,P4,2025-03-02 12:42:34,PRODUCTION,OPEN,Lending,ENG0235,,,,72,Y,TXN0000021815,REL0210
INC00000195,Login service issue - RATE_LIMIT,Login,SEV4,P4,2025-06-16 13:24:06,PRODUCTION,CLOSED,Fraud & Risk,ENG0024,Invalid Data,Resolved by addressing invalid data and validating impacted service.,2025-06-23 12:16:32,72,Y,TXN0000002638,REL0230
INC00000196,UPI service issue - RATE_LIMIT,UPI,SEV4,P4,2026-04-14 23:21:39,PRODUCTION,RESOLVED,Fraud & Risk,ENG0202,Deployment Regression,Resolved by addressing deployment regression and validating impacted service.,2026-04-18 22:45:12,72,Y,TXN0000017835,REL0110
INC00000197,Statements service issue - DUPLICATE_TRANSACTION,Statements,SEV3,P3,2023-05-13 00:17:56,PRODUCTION,IN_PROGRESS,SRE,ENG0090,,,,24,Y,TXN0000010550,REL0142
INC00000198,Login service issue - INVALID_CUSTOMER,Login,SEV2,P2,2025-08-05 05:44:57,PRODUCTION,CLOSED,Cards,ENG0217,Code Defect,Resolved by addressing code defect and validating impacted service.,2025-08-05 11:58:56,8,N,,REL0181
INC00000199,Statements service issue - INVALID_CUSTOMER,Statements,SEV3,P3,2026-03-12 08:24:06,PRODUCTION,ON_HOLD,Lending,ENG0218,,,,24,Y,TXN0000000522,REL0286
INC00000200,KYC service issue - SETTLEMENT_FAILURE,KYC,SEV4,P4,2026-03-21 11:31:42,UAT,RESOLVED,KYC & Onboarding,ENG0097,Network Failure,Resolved by addressing network failure and validating impacted service.,2026-03-27 22:04:53,72,Y,TXN0000005963,REL0185
