log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000000210,2025-03-23 00:17:35,LoanAPI,/api/loans,GET,400,200,4021,5460,SRV013,UAT,E107,N,
API000000211,2023-10-18 17:00:03,TransactionAPI,/api/transactions,GET,200,171,2270,6521,SRV040,SIT,,N,
API000000212,2024-01-29 20:23:55,AccountAPI,/api/accounts,GET,200,71,4549,7426,SRV017,PRODUCTION,,N,
API000000213,2024-11-01 18:45:41,LoanAPI,/api/loans,GET,403,212,1860,3289,SRV026,PRODUCTION,E102,N,TXN0000012945
API000000214,2024-07-30 19:36:34,NotificationAPI,/api/notifications,GET,404,131,2910,9447,SRV033,PRODUCTION,E101,N,TXN0000009153
API000000215,2024-07-12 07:37:12,AuthAPI,/api/auth,GET,200,183,2606,4050,SRV020,PRODUCTION,,N,
API000000216,2024-06-16 07:16:05,AccountAPI,/api/accounts,POST,200,94,4055,1891,SRV037,PRODUCTION,,N,TXN0000003370
API000000217,2024-02-21 23:01:43,NotificationAPI,/api/notifications,PUT,200,384,4610,7553,SRV004,PRODUCTION,,N,TXN0000004685
API000000218,2026-04-09 13:58:59,PaymentAPI,/api/payments,GET,400,33,1995,7243,SRV002,PRODUCTION,E111,N,TXN0000014301
API000000219,2023-07-04 13:54:59,StatementAPI,/api/statements,GET,200,196,161,6897,SRV030,PRODUCTION,,N,TXN0000003096
API000000220,2024-07-27 16:48:38,NotificationAPI,/api/notifications,GET,409,161,3304,4428,SRV025,UAT,E101,N,TXN0000022465
API000000221,2023-12-30 04:26:50,KYCAPI,/api/kyc,POST,504,83,617,7958,SRV021,PRODUCTION,E106,Y,TXN0000006610
API000000222,2023-12-24 01:05:14,KYCAPI,/api/kyc,POST,200,96,3560,8203,SRV030,UAT,,N,TXN0000015982
API000000223,2024-04-24 21:19:03,LoanAPI,/api/loans,GET,504,161,4105,6454,SRV012,PRODUCTION,E110,Y,TXN0000003142
API000000224,2023-05-11 12:50:32,PaymentAPI,/api/payments,GET,400,289,2434,1827,SRV002,PRODUCTION,E103,N,
API000000225,2025-07-23 07:31:06,CustomerAPI,/api/customers,POST,200,776,1748,7636,SRV005,UAT,,N,TXN0000022378
API000000226,2023-09-13 08:04:05,KYCAPI,/api/kyc,POST,429,163,1783,8038,SRV030,PRODUCTION,E105,N,TXN0000008224
API000000227,2026-07-07 13:17:56,TransactionAPI,/api/transactions,PUT,400,494,1656,9306,SRV011,UAT,E111,N,
API000000228,2024-09-08 04:29:00,KYCAPI,/api/kyc,GET,409,159,3291,519,SRV004,PRODUCTION,E107,N,
API000000229,2023-08-03 19:51:08,NotificationAPI,/api/notifications,GET,200,107,4702,5470,SRV022,PRODUCTION,,N,TXN0000012604
API000000230,2026-06-16 12:39:19,FraudAPI,/api/fraud,PUT,200,263,3759,488,SRV018,UAT,,N,TXN0000010584
API000000231,2025-09-30 08:47:27,KYCAPI,/api/kyc,GET,200,863,3590,8232,SRV015,PRODUCTION,,N,
API000000232,2023-07-04 23:42:34,CustomerAPI,/api/customers,GET,200,132,4368,3676,SRV016,SIT,,N,TXN0000002928
API000000233,2026-06-08 01:34:25,AccountAPI,/api/accounts,GET,200,135,2153,1806,SRV013,PRODUCTION,,N,TXN0000001793
API000000234,2024-01-26 20:08:48,TransactionAPI,/api/transactions,GET,200,329,2380,2506,SRV001,PRODUCTION,,N,
API000000235,2025-03-13 11:29:43,StatementAPI,/api/statements,GET,200,254,4925,2510,SRV029,PRODUCTION,,N,TXN0000020669
API000000236,2024-09-15 13:59:44,KYCAPI,/api/kyc,PUT,503,51,703,9776,SRV013,PRODUCTION,E100,N,TXN0000024231
API000000237,2025-04-27 22:57:29,AccountAPI,/api/accounts,GET,200,190,691,5945,SRV013,PRODUCTION,,N,TXN0000004729
API000000238,2025-03-13 19:43:40,TransactionAPI,/api/transactions,POST,200,552,3155,8144,SRV028,PRODUCTION,,N,
API000000239,2025-08-25 15:03:03,TransactionAPI,/api/transactions,GET,200,205,2970,8891,SRV032,UAT,,N,TXN0000007842
API000000240,2024-02-06 04:30:04,NotificationAPI,/api/notifications,POST,200,79,3025,782,SRV040,PRODUCTION,,N,TXN0000013588
API000000241,2024-12-13 06:42:24,StatementAPI,/api/statements,POST,500,236,4572,499,SRV026,PRODUCTION,E109,N,
API000000242,2024-04-24 03:54:48,KYCAPI,/api/kyc,GET,401,60,2860,4280,SRV013,PRODUCTION,E106,N,TXN0000000309
API000000243,2026-04-20 05:16:56,KYCAPI,/api/kyc,POST,200,444,2474,5087,SRV022,PRODUCTION,,N,TXN0000022601
API000000244,2025-06-26 21:29:18,TransactionAPI,/api/transactions,POST,200,26,4552,2072,SRV036,PRODUCTION,,N,TXN0000022447
API000000245,2026-02-28 04:08:41,AuthAPI,/api/auth,DELETE,200,22,1950,2050,SRV005,PRODUCTION,,N,TXN0000003800
API000000246,2025-08-28 03:27:29,NotificationAPI,/api/notifications,GET,200,149,3544,3979,SRV037,PRODUCTION,,N,TXN0000023372
API000000247,2025-11-24 00:19:28,CustomerAPI,/api/customers,DELETE,200,133,1957,1828,SRV016,PRODUCTION,,N,TXN0000009344
API000000248,2025-12-24 04:52:17,StatementAPI,/api/statements,POST,200,916,2233,8849,SRV034,SIT,,N,TXN0000001927
API000000249,2023-03-04 23:38:54,StatementAPI,/api/statements,POST,201,284,1659,2126,SRV023,PRODUCTION,,N,TXN0000004048
API000000250,2024-09-22 03:32:02,TransactionAPI,/api/transactions,GET,200,82,3390,8658,SRV030,UAT,,N,
API000000251,2026-06-21 03:07:44,LoanAPI,/api/loans,DELETE,400,295,4757,756,SRV039,SIT,E111,N,TXN0000013531
API000000252,2023-12-23 21:44:36,StatementAPI,/api/statements,GET,401,273,2409,8493,SRV028,PRODUCTION,E110,N,TXN0000007869
API000000253,2024-09-23 11:49:24,AccountAPI,/api/accounts,GET,200,42,893,2716,SRV009,PRODUCTION,,N,
API000000254,2023-02-14 03:20:35,TransactionAPI,/api/transactions,POST,200,399,2790,2203,SRV030,PRODUCTION,,N,
API000000255,2026-03-21 16:22:36,TransactionAPI,/api/transactions,GET,200,98,4809,459,SRV034,PRODUCTION,,N,TXN0000022370
API000000256,2026-01-07 00:28:30,TransactionAPI,/api/transactions,GET,200,132,640,4621,SRV026,PRODUCTION,,N,
API000000257,2023-12-26 06:47:07,KYCAPI,/api/kyc,GET,400,373,2372,2315,SRV024,PRODUCTION,E111,N,TXN0000015138
API000000258,2023-01-02 01:40:48,FraudAPI,/api/fraud,POST,200,349,4598,7064,SRV003,PRODUCTION,,N,TXN0000014876
API000000259,2023-09-18 10:49:14,AuthAPI,/api/auth,POST,200,435,4456,2577,SRV036,UAT,,N,TXN0000007016
API000000260,2025-02-19 02:18:44,LoanAPI,/api/loans,GET,403,538,4291,4409,SRV020,PRODUCTION,E101,N,TXN0000000940
API000000261,2025-03-12 14:31:29,TransactionAPI,/api/transactions,GET,201,489,760,8432,SRV033,SIT,,N,
API000000262,2024-10-07 09:21:07,StatementAPI,/api/statements,POST,200,414,4320,5116,SRV024,PRODUCTION,,N,
API000000263,2024-01-23 05:14:04,TransactionAPI,/api/transactions,GET,504,314,4892,1814,SRV038,PRODUCTION,E111,Y,
API000000264,2023-11-27 01:21:47,PaymentAPI,/api/payments,GET,200,337,3098,6125,SRV027,PRODUCTION,,N,
API000000265,2025-07-06 22:49:22,NotificationAPI,/api/notifications,GET,200,254,3789,5478,SRV018,PRODUCTION,,N,
API000000266,2025-02-23 07:41:46,PaymentAPI,/api/payments,POST,200,88,4694,1711,SRV036,PRODUCTION,,N,TXN0000017703
API000000267,2023-04-24 08:58:30,StatementAPI,/api/statements,GET,200,691,2796,5104,SRV026,PRODUCTION,,N,TXN0000006042
API000000268,2024-10-05 18:27:21,StatementAPI,/api/statements,GET,401,210,1708,7585,SRV010,PRODUCTION,E107,N,TXN0000003025
API000000269,2023-12-14 04:04:08,PaymentAPI,/api/payments,GET,201,52,2508,2444,SRV022,UAT,,N,TXN0000008914
API000000270,2026-01-18 10:05:06,AuthAPI,/api/auth,POST,200,548,1086,7428,SRV001,PRODUCTION,,N,TXN0000008625
API000000271,2023-01-03 10:56:14,CustomerAPI,/api/customers,POST,200,73,3329,4036,SRV031,PRODUCTION,,N,TXN0000011906
API000000272,2025-09-24 17:31:18,NotificationAPI,/api/notifications,GET,400,94,2396,9952,SRV032,PRODUCTION,E106,N,TXN0000008044
API000000273,2025-03-22 01:01:04,AuthAPI,/api/auth,GET,200,168,1119,3037,SRV010,PRODUCTION,,N,TXN0000005517
API000000274,2026-01-14 07:48:08,TransactionAPI,/api/transactions,GET,200,159,3060,2020,SRV036,PRODUCTION,,N,TXN0000021294
API000000275,2025-10-09 11:13:03,NotificationAPI,/api/notifications,POST,429,201,1941,4342,SRV004,UAT,E103,N,TXN0000015489
API000000276,2023-01-27 15:57:55,AuthAPI,/api/auth,POST,200,95,3653,6235,SRV034,PRODUCTION,,N,
API000000277,2025-02-04 05:11:23,AccountAPI,/api/accounts,POST,200,60,4213,8306,SRV038,UAT,,N,TXN0000005694
API000000278,2024-09-06 19:04:12,KYCAPI,/api/kyc,PUT,200,34,197,1412,SRV014,PRODUCTION,,N,TXN0000021708
API000000279,2026-01-16 05:06:23,TransactionAPI,/api/transactions,GET,400,368,3303,5100,SRV040,PRODUCTION,E101,N,TXN0000016461
API000000280,2025-08-15 15:06:55,FraudAPI,/api/fraud,GET,200,450,3565,4374,SRV017,PRODUCTION,,N,
API000000281,2024-02-04 01:12:56,TransactionAPI,/api/transactions,PUT,504,123,4257,6055,SRV019,PRODUCTION,E104,Y,TXN0000005913
API000000282,2023-01-07 02:30:48,AuthAPI,/api/auth,GET,200,495,4445,5132,SRV006,PRODUCTION,,N,TXN0000007754
API000000283,2023-05-09 22:58:23,FraudAPI,/api/fraud,GET,502,130,1642,4123,SRV021,PRODUCTION,E111,N,TXN0000004539
API000000284,2024-06-20 10:05:32,AuthAPI,/api/auth,POST,200,75,2444,7338,SRV015,UAT,,N,TXN0000003562
API000000285,2024-06-05 15:38:21,LoanAPI,/api/loans,GET,201,276,1236,5824,SRV010,PRODUCTION,,N,TXN0000020351
API000000286,2026-01-30 21:00:21,LoanAPI,/api/loans,DELETE,201,372,2794,4936,SRV016,PRODUCTION,,N,
API000000287,2025-12-11 12:59:45,AuthAPI,/api/auth,POST,200,200,2417,2511,SRV023,PRODUCTION,,N,TXN0000017497
API000000288,2024-06-20 03:52:08,PaymentAPI,/api/payments,POST,200,409,1242,1117,SRV007,PRODUCTION,,N,TXN0000005119
API000000289,2023-10-30 07:28:07,AuthAPI,/api/auth,PUT,200,334,4385,2014,SRV031,PRODUCTION,,N,TXN0000011356
API000000290,2023-04-03 14:59:03,FraudAPI,/api/fraud,GET,200,82,4815,2562,SRV014,PRODUCTION,,N,TXN0000019318
API000000291,2024-07-19 08:34:23,KYCAPI,/api/kyc,POST,409,63,2143,4635,SRV028,PRODUCTION,E108,N,TXN0000011261
API000000292,2024-09-30 20:42:18,AuthAPI,/api/auth,POST,200,107,1451,5792,SRV010,PRODUCTION,,N,TXN0000020360
API000000293,2025-12-09 03:32:41,FraudAPI,/api/fraud,GET,200,331,3243,444,SRV001,PRODUCTION,,N,TXN0000013681
API000000294,2026-03-30 23:55:33,AuthAPI,/api/auth,GET,200,204,1176,4198,SRV019,UAT,,N,
API000000295,2023-12-31 18:00:21,AuthAPI,/api/auth,GET,502,236,873,3483,SRV015,PRODUCTION,E104,N,TXN0000005156
API000000296,2024-11-26 06:14:52,CustomerAPI,/api/customers,POST,200,309,1606,7517,SRV011,PRODUCTION,,N,TXN0000010849
API000000297,2023-04-14 00:40:32,NotificationAPI,/api/notifications,GET,200,60,3979,3478,SRV020,PRODUCTION,,N,
API000000298,2025-11-09 12:59:54,FraudAPI,/api/fraud,POST,400,101,3836,7039,SRV002,PRODUCTION,E102,N,TXN0000014545
API000000299,2024-10-06 08:11:04,CustomerAPI,/api/customers,POST,200,173,2094,4199,SRV039,PRODUCTION,,N,TXN0000008681
API000000300,2024-10-19 03:20:18,PaymentAPI,/api/payments,GET,400,150,590,4655,SRV033,PRODUCTION,E106,N,TXN0000011324
API000000301,2023-06-23 08:44:12,NotificationAPI,/api/notifications,PUT,400,33,2316,9089,SRV021,PRODUCTION,E110,N,TXN0000007863
API000000302,2026-06-28 18:29:25,PaymentAPI,/api/payments,GET,200,121,1777,6055,SRV029,UAT,,N,
API000000303,2023-12-05 11:48:33,CustomerAPI,/api/customers,POST,500,359,503,5641,SRV005,PRODUCTION,E104,N,
API000000304,2023-11-24 01:01:53,StatementAPI,/api/statements,POST,200,164,3742,4082,SRV002,PRODUCTION,,N,TXN0000014811
API000000305,2024-02-13 10:04:59,AuthAPI,/api/auth,DELETE,200,89,4689,9574,SRV004,PRODUCTION,,N,
API000000306,2024-10-09 11:32:29,PaymentAPI,/api/payments,POST,400,251,4027,5822,SRV013,PRODUCTION,E101,N,
API000000307,2026-03-16 22:19:45,AccountAPI,/api/accounts,DELETE,200,235,4138,2182,SRV022,UAT,,N,
API000000308,2025-06-27 09:44:36,CustomerAPI,/api/customers,GET,404,557,2465,5760,SRV022,UAT,E103,N,
API000000309,2025-03-22 22:42:24,AccountAPI,/api/accounts,PUT,200,169,2963,1787,SRV012,PRODUCTION,,N,
API000000310,2024-04-23 20:57:55,AccountAPI,/api/accounts,GET,409,194,4600,9302,SRV030,PRODUCTION,E108,N,
API000000311,2026-03-08 17:49:45,TransactionAPI,/api/transactions,POST,200,169,1497,6623,SRV004,PRODUCTION,,N,
API000000312,2023-02-13 00:16:17,StatementAPI,/api/statements,POST,200,354,1691,5961,SRV029,PRODUCTION,,N,TXN0000015167
API000000313,2026-01-10 17:13:19,TransactionAPI,/api/transactions,GET,200,391,1193,757,SRV004,UAT,,N,TXN0000003940
API000000314,2025-06-05 19:00:50,StatementAPI,/api/statements,GET,200,74,3394,8648,SRV017,PRODUCTION,,N,TXN0000023129
API000000315,2024-07-11 19:04:39,NotificationAPI,/api/notifications,POST,200,137,3824,471,SRV028,PRODUCTION,,N,TXN0000005727
API000000316,2023-07-13 05:41:29,TransactionAPI,/api/transactions,POST,404,177,4976,1089,SRV038,PRODUCTION,E107,N,
API000000317,2023-02-01 02:55:07,AccountAPI,/api/accounts,POST,503,337,4594,5135,SRV018,PRODUCTION,E111,N,TXN0000021674
API000000318,2024-05-13 09:06:50,StatementAPI,/api/statements,POST,200,58,1037,2084,SRV011,PRODUCTION,,N,TXN0000006509
API000000319,2025-03-16 17:31:03,KYCAPI,/api/kyc,POST,400,156,3375,5471,SRV016,PRODUCTION,E103,N,
API000000320,2024-01-20 19:50:38,AuthAPI,/api/auth,PUT,403,111,1309,7011,SRV008,SIT,E111,N,TXN0000008171
API000000321,2023-05-23 04:51:13,AccountAPI,/api/accounts,GET,200,415,4740,6231,SRV001,PRODUCTION,,N,TXN0000024597
API000000322,2024-04-15 23:33:54,FraudAPI,/api/fraud,POST,200,186,673,9370,SRV016,PRODUCTION,,N,
API000000323,2024-05-23 20:22:04,StatementAPI,/api/statements,GET,200,551,3524,5042,SRV015,PRODUCTION,,N,TXN0000007692
API000000324,2025-10-21 18:53:08,AuthAPI,/api/auth,PUT,200,104,2430,4327,SRV006,PRODUCTION,,N,
API000000325,2023-01-10 07:31:35,LoanAPI,/api/loans,GET,200,126,1953,2607,SRV018,PRODUCTION,,N,
API000000326,2023-07-18 07:53:00,AccountAPI,/api/accounts,GET,200,160,653,8696,SRV014,PRODUCTION,,N,TXN0000002223
API000000327,2025-01-03 09:25:42,LoanAPI,/api/loans,GET,200,202,2111,4153,SRV007,PRODUCTION,,N,TXN0000006497
API000000328,2026-02-08 00:03:45,LoanAPI,/api/loans,POST,200,108,3430,5395,SRV035,PRODUCTION,,N,TXN0000002088
API000000329,2023-10-27 11:18:19,FraudAPI,/api/fraud,GET,200,56,466,2284,SRV029,PRODUCTION,,N,TXN0000002134
API000000330,2023-03-19 01:53:19,LoanAPI,/api/loans,GET,400,32,1622,6989,SRV008,SIT,E110,N,TXN0000010911
API000000331,2023-09-22 15:36:27,TransactionAPI,/api/transactions,DELETE,404,206,2073,8005,SRV002,PRODUCTION,E102,N,
API000000332,2025-09-29 12:59:13,StatementAPI,/api/statements,PUT,200,150,3952,4942,SRV029,PRODUCTION,,N,
API000000333,2026-06-27 21:25:01,StatementAPI,/api/statements,GET,400,1018,991,5477,SRV008,PRODUCTION,E109,N,
API000000334,2023-11-16 03:52:49,FraudAPI,/api/fraud,POST,200,164,910,2319,SRV039,PRODUCTION,,N,
API000000335,2026-03-10 19:32:45,NotificationAPI,/api/notifications,GET,200,85,1069,7511,SRV002,PRODUCTION,,N,
API000000336,2025-07-17 01:29:44,PaymentAPI,/api/payments,POST,200,94,1677,2691,SRV023,PRODUCTION,,N,TXN0000002631
API000000337,2023-05-16 23:46:06,AuthAPI,/api/auth,GET,401,495,4344,3781,SRV026,PRODUCTION,E110,N,TXN0000014924
API000000338,2023-04-14 17:18:03,AccountAPI,/api/accounts,POST,400,202,993,1995,SRV008,UAT,E101,N,TXN0000021009
API000000339,2026-04-16 08:35:48,NotificationAPI,/api/notifications,GET,200,132,4712,3551,SRV029,UAT,,N,
API000000340,2026-06-13 22:50:47,TransactionAPI,/api/transactions,PUT,404,99,2841,4339,SRV027,PRODUCTION,E103,N,TXN0000009921
API000000341,2025-04-15 05:03:27,NotificationAPI,/api/notifications,PUT,200,256,1341,6718,SRV035,PRODUCTION,,N,TXN0000005590
API000000342,2024-01-02 09:12:45,AccountAPI,/api/accounts,POST,200,361,3929,9069,SRV016,SIT,,N,TXN0000000671
API000000343,2023-12-13 00:37:47,AccountAPI,/api/accounts,GET,403,275,946,367,SRV036,PRODUCTION,E108,N,TXN0000021866
API000000344,2024-10-31 05:16:59,FraudAPI,/api/fraud,POST,200,125,675,8528,SRV012,PRODUCTION,,N,TXN0000000832
API000000345,2025-09-04 00:29:52,LoanAPI,/api/loans,PUT,200,312,3814,2381,SRV037,PRODUCTION,,N,TXN0000003118
API000000346,2024-05-28 08:40:25,FraudAPI,/api/fraud,DELETE,500,1444,4604,3947,SRV036,PRODUCTION,E109,N,TXN0000000452
API000000347,2023-02-09 01:01:36,TransactionAPI,/api/transactions,GET,200,136,900,7321,SRV029,UAT,,N,
API000000348,2025-06-12 21:37:49,TransactionAPI,/api/transactions,POST,200,355,1811,9506,SRV038,PRODUCTION,,N,TXN0000019551
API000000349,2025-03-04 00:34:42,AccountAPI,/api/accounts,DELETE,400,56,4238,3594,SRV007,PRODUCTION,E111,N,
API000000350,2024-07-10 00:05:54,AuthAPI,/api/auth,POST,200,190,1169,5133,SRV011,PRODUCTION,,N,
API000000351,2023-09-08 05:36:53,FraudAPI,/api/fraud,POST,500,38,815,881,SRV016,PRODUCTION,E105,N,TXN0000022936
API000000352,2023-01-28 02:29:24,TransactionAPI,/api/transactions,DELETE,200,140,4726,8486,SRV003,PRODUCTION,,N,
API000000353,2024-02-26 05:04:32,CustomerAPI,/api/customers,GET,502,514,3008,5690,SRV032,PRODUCTION,E111,N,TXN0000005921
API000000354,2024-10-09 23:20:37,StatementAPI,/api/statements,GET,200,214,409,513,SRV013,PRODUCTION,,N,
API000000355,2023-09-14 04:52:36,FraudAPI,/api/fraud,GET,429,173,2593,8934,SRV040,PRODUCTION,E111,N,TXN0000013656
API000000356,2025-04-19 10:52:00,AccountAPI,/api/accounts,POST,200,393,3618,9724,SRV002,UAT,,N,TXN0000001729
API000000357,2024-03-04 16:43:42,CustomerAPI,/api/customers,POST,200,401,1317,2984,SRV004,PRODUCTION,,N,TXN0000024083
API000000358,2023-08-21 10:04:27,KYCAPI,/api/kyc,PUT,200,269,1591,1564,SRV018,PRODUCTION,,N,TXN0000007175
API000000359,2023-11-21 22:10:14,LoanAPI,/api/loans,POST,404,143,4703,4323,SRV004,PRODUCTION,E111,N,TXN0000002009
API000000360,2024-03-02 09:23:19,TransactionAPI,/api/transactions,POST,200,123,2936,4559,SRV023,PRODUCTION,,N,TXN0000018192
API000000361,2023-12-16 17:05:52,FraudAPI,/api/fraud,GET,200,58,1155,3845,SRV004,PRODUCTION,,N,TXN0000002502
API000000362,2024-12-14 16:02:16,PaymentAPI,/api/payments,GET,404,283,3882,5795,SRV020,UAT,E109,N,
API000000363,2024-07-08 23:30:15,AuthAPI,/api/auth,POST,200,97,1040,2928,SRV033,SIT,,N,
API000000364,2023-05-06 23:09:39,LoanAPI,/api/loans,GET,403,98,2556,7512,SRV021,PRODUCTION,E111,N,TXN0000021988
API000000365,2023-08-20 17:16:22,PaymentAPI,/api/payments,GET,502,30,3851,6605,SRV022,PRODUCTION,E101,N,
API000000366,2023-03-17 15:43:22,StatementAPI,/api/statements,GET,200,50,2983,6262,SRV029,PRODUCTION,,N,TXN0000008210
API000000367,2023-07-17 00:15:12,NotificationAPI,/api/notifications,GET,404,186,4289,1918,SRV032,PRODUCTION,E104,N,TXN0000004718
API000000368,2023-05-24 02:38:41,AccountAPI,/api/accounts,GET,200,53,1014,8205,SRV032,PRODUCTION,,N,
API000000369,2023-12-09 09:54:52,PaymentAPI,/api/payments,GET,200,1243,4146,1522,SRV027,SIT,,N,TXN0000024291
API000000370,2025-11-30 22:03:06,KYCAPI,/api/kyc,GET,200,549,4748,5986,SRV025,PRODUCTION,,N,
API000000371,2025-01-17 05:13:18,AccountAPI,/api/accounts,PUT,200,178,2935,8523,SRV018,PRODUCTION,,N,TXN0000011112
API000000372,2025-03-11 17:20:52,StatementAPI,/api/statements,GET,502,99,2716,7107,SRV033,PRODUCTION,E104,N,
API000000373,2023-10-08 14:47:52,PaymentAPI,/api/payments,POST,200,47,3958,5183,SRV034,PRODUCTION,,N,TXN0000007554
API000000374,2025-07-22 05:53:34,FraudAPI,/api/fraud,POST,200,107,4951,6545,SRV020,UAT,,N,TXN0000016235
API000000375,2025-04-01 06:06:29,TransactionAPI,/api/transactions,GET,200,145,3022,3136,SRV039,PRODUCTION,,N,TXN0000012134
API000000376,2024-07-21 14:39:20,PaymentAPI,/api/payments,GET,200,203,3645,7663,SRV013,PRODUCTION,,N,
API000000377,2026-04-17 13:32:55,LoanAPI,/api/loans,POST,200,311,500,7923,SRV001,PRODUCTION,,N,TXN0000001975
API000000378,2025-03-23 09:33:30,AccountAPI,/api/accounts,PUT,200,430,4065,5825,SRV032,PRODUCTION,,N,TXN0000006560
API000000379,2026-04-11 12:35:15,CustomerAPI,/api/customers,DELETE,409,124,676,3139,SRV005,PRODUCTION,E107,N,TXN0000005195
API000000380,2023-05-09 05:47:15,KYCAPI,/api/kyc,POST,200,358,484,3903,SRV033,PRODUCTION,,N,TXN0000002372
API000000381,2023-06-28 10:11:58,LoanAPI,/api/loans,POST,401,374,287,2526,SRV024,UAT,E111,N,TXN0000024473
API000000382,2025-09-26 23:15:31,AccountAPI,/api/accounts,GET,502,191,343,7657,SRV025,PRODUCTION,E100,N,TXN0000008450
API000000383,2023-09-22 08:25:05,LoanAPI,/api/loans,PUT,429,85,1274,4338,SRV020,PRODUCTION,E104,N,TXN0000001441
API000000384,2026-06-02 01:38:02,KYCAPI,/api/kyc,GET,200,237,2952,5144,SRV005,UAT,,N,
API000000385,2025-12-18 00:18:57,NotificationAPI,/api/notifications,GET,200,1099,1655,2467,SRV013,PRODUCTION,,N,
API000000386,2025-10-04 10:08:02,KYCAPI,/api/kyc,GET,200,30,311,6530,SRV014,PRODUCTION,,N,
API000000387,2025-09-27 07:34:31,KYCAPI,/api/kyc,PUT,200,1566,4792,4157,SRV018,PRODUCTION,,N,TXN0000016005
API000000388,2025-06-08 05:24:27,TransactionAPI,/api/transactions,POST,200,389,3762,4163,SRV028,PRODUCTION,,N,TXN0000017123
API000000389,2026-07-23 18:53:14,LoanAPI,/api/loans,GET,504,162,2627,8752,SRV021,PRODUCTION,E109,Y,TXN0000012255
API000000390,2023-04-15 12:54:52,KYCAPI,/api/kyc,POST,200,131,3571,1231,SRV039,PRODUCTION,,N,TXN0000000769
API000000391,2026-02-18 21:41:44,PaymentAPI,/api/payments,GET,200,73,2566,2402,SRV039,PRODUCTION,,N,TXN0000002764
API000000392,2026-01-18 00:09:48,TransactionAPI,/api/transactions,GET,429,224,2267,1555,SRV011,PRODUCTION,E111,N,
API000000393,2023-06-15 09:46:52,AccountAPI,/api/accounts,GET,200,76,484,6286,SRV031,UAT,,N,TXN0000011794
API000000394,2023-10-19 14:05:36,StatementAPI,/api/statements,POST,200,115,1447,7844,SRV035,UAT,,N,TXN0000004550
API000000395,2023-06-27 00:58:29,NotificationAPI,/api/notifications,DELETE,200,149,2975,9114,SRV028,PRODUCTION,,N,TXN0000013263
API000000396,2024-05-01 08:46:08,PaymentAPI,/api/payments,GET,200,55,3512,6674,SRV004,PRODUCTION,,N,TXN0000021924
API000000397,2024-05-21 00:01:45,AuthAPI,/api/auth,POST,200,257,915,1016,SRV028,PRODUCTION,,N,
API000000398,2023-06-24 00:50:26,TransactionAPI,/api/transactions,DELETE,400,137,1957,6531,SRV005,PRODUCTION,E104,N,
API000000399,2025-03-11 09:30:46,TransactionAPI,/api/transactions,DELETE,200,59,3684,8187,SRV037,PRODUCTION,,N,
API000000400,2024-10-16 02:41:12,KYCAPI,/api/kyc,POST,200,191,320,7662,SRV019,PRODUCTION,,N,TXN0000014922
API000000401,2025-09-25 06:43:19,LoanAPI,/api/loans,POST,200,541,1260,2820,SRV015,PRODUCTION,,N,
API000000402,2023-08-21 18:48:43,AccountAPI,/api/accounts,POST,400,90,2623,656,SRV018,PRODUCTION,E109,N,TXN0000022341
API000000403,2026-01-12 20:05:44,KYCAPI,/api/kyc,PUT,503,307,1480,8643,SRV024,SIT,E101,N,TXN0000005976
