log_id,timestamp,log_level,application_module,service_name,server_name,error_code,error_message,stack_trace,user_id,transaction_id,correlation_id
APP0000000178,2023-07-05 15:54:53,ERROR,Payments,payments_service,SRV022,E104,DUPLICATE_TRANSACTION detected in Payments,Traceback: PaymentsService.py line 440 -> DUPLICATE_TRANSACTION,USR0005654,TXN0000018243,CORR00005178
APP0000000179,2026-01-24 14:33:19,WARN,KYC,kyc_service,SRV016,E103,KYC_BLOCK detected in KYC,,USR0004761,TXN0000014461,CORR00008342
APP0000000180,2025-10-22 21:06:38,INFO,API Gateway,api_gateway_service,SRV010,,Operation completed successfully,,USR0007679,TXN0000023790,CORR00000701
APP0000000181,2026-06-20 07:47:21,WARN,KYC,kyc_service,SRV022,E110,SETTLEMENT_FAILURE detected in KYC,,USR0005552,TXN0000012478,CORR00000610
APP0000000182,2024-11-12 10:53:36,INFO,Customer Onboarding,customer_onboarding_service,SRV017,,Operation completed successfully,,USR0000424,TXN0000021010,CORR00010168
APP0000000183,2023-07-14 12:37:02,INFO,KYC,kyc_service,SRV020,,Operation completed successfully,,,TXN0000006403,CORR00006915
APP0000000184,2026-07-11 11:40:59,WARN,KYC,kyc_service,SRV009,E109,INVALID_BENEFICIARY detected in KYC,,,,CORR00004394
APP0000000185,2023-04-17 12:41:30,INFO,Customer Onboarding,customer_onboarding_service,SRV016,,Operation completed successfully,,,,CORR00001360
APP0000000186,2024-01-16 19:45:39,WARN,Fraud Monitoring,fraud_monitoring_service,SRV039,E106,DATABASE_ERROR detected in Fraud Monitoring,,,TXN0000000037,CORR00008385
APP0000000187,2023-01-25 16:25:19,ERROR,Cards,cards_service,SRV032,E100,INVALID_CUSTOMER detected in Cards,Traceback: CardsService.py line 278 -> INVALID_CUSTOMER,,,CORR00000910
APP0000000188,2023-01-16 13:18:10,ERROR,Loans,loans_service,SRV007,E111,SERVICE_UNAVAILABLE detected in Loans,Traceback: LoansService.py line 407 -> SERVICE_UNAVAILABLE,USR0008043,TXN0000008262,CORR00003495
APP0000000189,2024-12-04 00:17:54,ERROR,Statements,statements_service,SRV032,E106,DATABASE_ERROR detected in Statements,Traceback: StatementsService.py line 75 -> DATABASE_ERROR,USR0006793,TXN0000003134,CORR00011725
APP0000000190,2024-05-21 21:59:42,INFO,Payments,payments_service,SRV034,,Operation completed successfully,,USR0009924,TXN0000006475,CORR00010130
APP0000000191,2026-06-23 18:12:53,INFO,KYC,kyc_service,SRV023,,Operation completed successfully,,USR0006364,,CORR00011412
APP0000000192,2024-06-13 02:15:33,INFO,Notifications,notifications_service,SRV030,,Operation completed successfully,,,,CORR00001252
APP0000000193,2026-07-28 07:56:40,ERROR,Customer Onboarding,customer_onboarding_service,SRV038,E102,INSUFFICIENT_BALANCE detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 354 -> INSUFFICIENT_BALANCE,USR0005977,TXN0000005383,CORR00003595
APP0000000194,2025-04-17 22:50:40,DEBUG,Login,login_service,SRV002,,Operation completed successfully,,USR0008264,,CORR00010562
APP0000000195,2024-12-05 14:20:21,INFO,KYC,kyc_service,SRV038,,Operation completed successfully,,USR0004134,TXN0000016735,CORR00006382
APP0000000196,2025-09-24 03:32:51,WARN,Customer Onboarding,customer_onboarding_service,SRV003,E111,SERVICE_UNAVAILABLE detected in Customer Onboarding,,,,CORR00007087
APP0000000197,2025-11-19 11:08:40,INFO,Cards,cards_service,SRV006,,Operation completed successfully,,,TXN0000016207,CORR00000351
APP0000000198,2024-02-13 07:12:11,WARN,Statements,statements_service,SRV020,E106,DATABASE_ERROR detected in Statements,,USR0005133,,CORR00004015
APP0000000199,2025-01-13 04:34:35,WARN,Accounts,accounts_service,SRV021,E109,INVALID_BENEFICIARY detected in Accounts,,USR0005433,,CORR00009246
APP0000000200,2024-02-28 17:46:58,WARN,Loans,loans_service,SRV026,E102,INSUFFICIENT_BALANCE detected in Loans,,USR0004372,TXN0000020777,CORR00006529
APP0000000201,2023-07-30 21:27:24,ERROR,UPI,upi_service,SRV029,E101,ACCOUNT_NOT_FOUND detected in UPI,Traceback: UPIService.py line 345 -> ACCOUNT_NOT_FOUND,USR0009046,TXN0000008652,CORR00006519
APP0000000202,2025-07-31 20:47:28,INFO,Statements,statements_service,SRV017,,Operation completed successfully,,USR0002235,,CORR00002457
APP0000000203,2026-01-04 17:22:45,DEBUG,API Gateway,api_gateway_service,SRV031,,Operation completed successfully,,USR0005802,,CORR00011533
APP0000000204,2025-10-03 10:34:15,INFO,Notifications,notifications_service,SRV026,,Operation completed successfully,,USR0001949,,CORR00005652
APP0000000205,2025-11-21 04:09:15,WARN,UPI,upi_service,SRV039,E111,SERVICE_UNAVAILABLE detected in UPI,,USR0005944,TXN0000008503,CORR00008796
APP0000000206,2023-12-03 17:14:24,WARN,API Gateway,api_gateway_service,SRV005,E111,SERVICE_UNAVAILABLE detected in API Gateway,,USR0006102,TXN0000022790,CORR00008389
APP0000000207,2025-08-25 09:49:19,ERROR,UPI,upi_service,SRV040,E103,KYC_BLOCK detected in UPI,Traceback: UPIService.py line 334 -> KYC_BLOCK,,,CORR00007427
APP0000000208,2024-04-10 00:42:24,INFO,Loans,loans_service,SRV003,,Operation completed successfully,,USR0007879,,CORR00001441
APP0000000209,2024-11-06 21:22:58,INFO,Notifications,notifications_service,SRV034,,Operation completed successfully,,USR0000174,,CORR00001991
APP0000000210,2023-09-02 18:46:35,ERROR,Cards,cards_service,SRV012,E110,SETTLEMENT_FAILURE detected in Cards,Traceback: CardsService.py line 357 -> SETTLEMENT_FAILURE,USR0006688,TXN0000022039,CORR00008317
APP0000000211,2026-03-19 01:19:13,WARN,API Gateway,api_gateway_service,SRV013,E111,SERVICE_UNAVAILABLE detected in API Gateway,,,TXN0000024910,CORR00007293
APP0000000212,2026-05-18 15:58:42,INFO,Login,login_service,SRV008,,Operation completed successfully,,USR0008292,TXN0000015397,CORR00001224
APP0000000213,2024-10-05 11:51:59,ERROR,Login,login_service,SRV021,E106,DATABASE_ERROR detected in Login,Traceback: LoginService.py line 392 -> DATABASE_ERROR,USR0006853,,CORR00002452
APP0000000214,2024-08-27 09:45:04,INFO,Loans,loans_service,SRV007,,Operation completed successfully,,USR0001911,,CORR00006891
APP0000000215,2023-03-31 12:46:58,DEBUG,Loans,loans_service,SRV024,,Operation completed successfully,,USR0007742,TXN0000019823,CORR00000617
APP0000000216,2023-02-25 14:22:01,DEBUG,Notifications,notifications_service,SRV023,,Operation completed successfully,,,TXN0000005913,CORR00011337
APP0000000217,2023-12-24 11:05:52,INFO,Fraud Monitoring,fraud_monitoring_service,SRV011,,Operation completed successfully,,USR0002090,,CORR00002384
APP0000000218,2026-06-02 16:57:52,INFO,Accounts,accounts_service,SRV030,,Operation completed successfully,,,TXN0000022376,CORR00005215
APP0000000219,2023-06-13 04:31:57,ERROR,Customer Onboarding,customer_onboarding_service,SRV001,E109,INVALID_BENEFICIARY detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 276 -> INVALID_BENEFICIARY,USR0007940,TXN0000021358,CORR00011853
APP0000000220,2024-06-01 09:34:23,INFO,UPI,upi_service,SRV027,,Operation completed successfully,,USR0004413,,CORR00007519
APP0000000221,2025-01-18 11:25:34,WARN,Notifications,notifications_service,SRV002,E109,INVALID_BENEFICIARY detected in Notifications,,USR0000505,,CORR00000968
APP0000000222,2025-02-02 15:38:06,INFO,Login,login_service,SRV026,,Operation completed successfully,,USR0007303,,CORR00002428
APP0000000223,2025-07-09 17:12:17,DEBUG,UPI,upi_service,SRV031,,Operation completed successfully,,,,CORR00010536
APP0000000224,2025-06-02 00:42:54,INFO,Customer Onboarding,customer_onboarding_service,SRV006,,Operation completed successfully,,USR0005658,TXN0000015146,CORR00001380
APP0000000225,2023-08-02 01:33:37,INFO,UPI,upi_service,SRV015,,Operation completed successfully,,USR0008557,,CORR00007269
APP0000000226,2025-04-03 23:18:06,INFO,Customer Onboarding,customer_onboarding_service,SRV007,,Operation completed successfully,,USR0007808,TXN0000013412,CORR00005243
APP0000000227,2023-01-30 12:35:48,ERROR,Statements,statements_service,SRV038,E109,INVALID_BENEFICIARY detected in Statements,Traceback: StatementsService.py line 89 -> INVALID_BENEFICIARY,,,CORR00011842
APP0000000228,2023-06-17 03:36:19,WARN,Login,login_service,SRV038,E101,ACCOUNT_NOT_FOUND detected in Login,,,,CORR00002945
APP0000000229,2024-11-06 18:22:05,WARN,Notifications,notifications_service,SRV037,E109,INVALID_BENEFICIARY detected in Notifications,,USR0004649,TXN0000020530,CORR00001222
APP0000000230,2025-06-16 00:11:01,WARN,API Gateway,api_gateway_service,SRV017,E100,INVALID_CUSTOMER detected in API Gateway,,USR0008518,TXN0000001070,CORR00011434
APP0000000231,2023-10-02 18:54:48,INFO,KYC,kyc_service,SRV030,,Operation completed successfully,,USR0002463,TXN0000004246,CORR00010990
APP0000000232,2023-10-19 19:54:09,INFO,Notifications,notifications_service,SRV016,,Operation completed successfully,,USR0008909,TXN0000011959,CORR00008982
APP0000000233,2024-03-24 12:52:29,INFO,Notifications,notifications_service,SRV016,,Operation completed successfully,,USR0003542,,CORR00004498
APP0000000234,2023-02-15 06:01:49,INFO,API Gateway,api_gateway_service,SRV039,,Operation completed successfully,,USR0001465,,CORR00000355
APP0000000235,2024-09-04 05:34:22,INFO,KYC,kyc_service,SRV022,,Operation completed successfully,,USR0005533,,CORR00010547
APP0000000236,2024-07-05 21:20:06,WARN,Statements,statements_service,SRV040,E110,SETTLEMENT_FAILURE detected in Statements,,USR0000565,,CORR00007516
APP0000000237,2026-04-07 05:06:25,INFO,Fraud Monitoring,fraud_monitoring_service,SRV024,,Operation completed successfully,,USR0000168,,CORR00009038
APP0000000238,2024-02-27 21:46:17,INFO,Accounts,accounts_service,SRV023,,Operation completed successfully,,USR0008955,,CORR00008310
APP0000000239,2023-10-05 16:33:58,INFO,Cards,cards_service,SRV038,,Operation completed successfully,,USR0002165,,CORR00004024
APP0000000240,2023-11-05 04:12:34,WARN,Customer Onboarding,customer_onboarding_service,SRV009,E104,DUPLICATE_TRANSACTION detected in Customer Onboarding,,,TXN0000021723,CORR00003484
APP0000000241,2025-03-18 11:54:35,INFO,Payments,payments_service,SRV004,,Operation completed successfully,,,TXN0000021510,CORR00010643
APP0000000242,2023-09-27 08:16:45,WARN,KYC,kyc_service,SRV013,E106,DATABASE_ERROR detected in KYC,,,TXN0000004456,CORR00011039
APP0000000243,2023-03-12 22:53:43,WARN,UPI,upi_service,SRV010,E106,DATABASE_ERROR detected in UPI,,USR0005605,TXN0000005313,CORR00008281
APP0000000244,2025-02-18 02:01:03,ERROR,Cards,cards_service,SRV029,E105,UPSTREAM_TIMEOUT detected in Cards,Traceback: CardsService.py line 404 -> UPSTREAM_TIMEOUT,,TXN0000018160,CORR00000183
APP0000000245,2024-12-26 04:54:56,DEBUG,Fraud Monitoring,fraud_monitoring_service,SRV015,,Operation completed successfully,,USR0004913,TXN0000008190,CORR00009546
APP0000000246,2023-07-27 00:31:58,WARN,UPI,upi_service,SRV002,E104,DUPLICATE_TRANSACTION detected in UPI,,USR0000585,TXN0000018956,CORR00009334
APP0000000247,2024-12-01 19:05:30,INFO,Loans,loans_service,SRV017,,Operation completed successfully,,USR0001025,TXN0000000663,CORR00005671
APP0000000248,2023-11-06 20:00:27,INFO,Fraud Monitoring,fraud_monitoring_service,SRV024,,Operation completed successfully,,USR0008952,TXN0000020027,CORR00005447
APP0000000249,2023-04-03 13:08:48,INFO,KYC,kyc_service,SRV007,,Operation completed successfully,,,,CORR00003139
APP0000000250,2023-01-12 14:59:44,INFO,Statements,statements_service,SRV019,,Operation completed successfully,,USR0004807,TXN0000021662,CORR00011561
APP0000000251,2024-07-14 05:36:49,WARN,Accounts,accounts_service,SRV016,E103,KYC_BLOCK detected in Accounts,,USR0001159,,CORR00006547
APP0000000252,2025-05-24 09:08:39,INFO,Cards,cards_service,SRV026,,Operation completed successfully,,USR0005034,,CORR00005614
APP0000000253,2025-03-12 22:33:14,WARN,Cards,cards_service,SRV004,E109,INVALID_BENEFICIARY detected in Cards,,,,CORR00006674
APP0000000254,2026-02-23 09:59:46,WARN,UPI,upi_service,SRV011,E108,RATE_LIMIT detected in UPI,,USR0000501,,CORR00010933
APP0000000255,2025-04-06 09:27:51,ERROR,Fraud Monitoring,fraud_monitoring_service,SRV014,E111,SERVICE_UNAVAILABLE detected in Fraud Monitoring,Traceback: FraudMonitoringService.py line 175 -> SERVICE_UNAVAILABLE,,TXN0000014647,CORR00005355
APP0000000256,2023-05-05 01:05:03,ERROR,Login,login_service,SRV027,E110,SETTLEMENT_FAILURE detected in Login,Traceback: LoginService.py line 415 -> SETTLEMENT_FAILURE,USR0004104,,CORR00010904
APP0000000257,2025-10-25 09:51:44,ERROR,UPI,upi_service,SRV006,E104,DUPLICATE_TRANSACTION detected in UPI,Traceback: UPIService.py line 131 -> DUPLICATE_TRANSACTION,USR0002308,,CORR00007044
APP0000000258,2023-07-17 18:28:09,ERROR,Accounts,accounts_service,SRV039,E102,INSUFFICIENT_BALANCE detected in Accounts,Traceback: AccountsService.py line 95 -> INSUFFICIENT_BALANCE,USR0002578,TXN0000013086,CORR00003401
APP0000000259,2024-04-11 21:28:27,INFO,Fraud Monitoring,fraud_monitoring_service,SRV003,,Operation completed successfully,,USR0003629,TXN0000013135,CORR00005656
APP0000000260,2024-01-03 15:58:14,INFO,Customer Onboarding,customer_onboarding_service,SRV036,,Operation completed successfully,,USR0002242,,CORR00003945
APP0000000261,2026-03-29 16:24:33,DEBUG,Customer Onboarding,customer_onboarding_service,SRV006,,Operation completed successfully,,USR0008642,,CORR00010776
APP0000000262,2024-11-10 08:35:28,WARN,Statements,statements_service,SRV032,E100,INVALID_CUSTOMER detected in Statements,,USR0002822,TXN0000005752,CORR00003880
APP0000000263,2025-04-07 07:07:17,INFO,UPI,upi_service,SRV034,,Operation completed successfully,,,,CORR00004382
APP0000000264,2023-01-03 23:31:54,INFO,Cards,cards_service,SRV011,,Operation completed successfully,,,TXN0000006396,CORR00010277
APP0000000265,2025-07-13 03:38:21,INFO,Cards,cards_service,SRV014,,Operation completed successfully,,USR0007546,TXN0000024909,CORR00008976
APP0000000266,2023-09-15 07:48:05,ERROR,API Gateway,api_gateway_service,SRV011,E110,SETTLEMENT_FAILURE detected in API Gateway,Traceback: APIGatewayService.py line 343 -> SETTLEMENT_FAILURE,USR0007062,TXN0000011352,CORR00005400
APP0000000267,2023-11-13 12:50:50,INFO,Login,login_service,SRV019,,Operation completed successfully,,,,CORR00005592
APP0000000268,2024-02-01 19:56:26,ERROR,KYC,kyc_service,SRV007,E105,UPSTREAM_TIMEOUT detected in KYC,Traceback: KYCService.py line 417 -> UPSTREAM_TIMEOUT,USR0009889,TXN0000011566,CORR00002765
APP0000000269,2024-12-16 01:24:42,INFO,Payments,payments_service,SRV004,,Operation completed successfully,,USR0006449,,CORR00001463
APP0000000270,2024-04-06 15:38:12,INFO,Fraud Monitoring,fraud_monitoring_service,SRV012,,Operation completed successfully,,USR0000186,TXN0000010831,CORR00003256
APP0000000271,2023-12-12 05:44:46,INFO,Payments,payments_service,SRV010,,Operation completed successfully,,,TXN0000003092,CORR00002697
APP0000000272,2023-10-15 12:50:26,ERROR,Statements,statements_service,SRV025,E100,INVALID_CUSTOMER detected in Statements,Traceback: StatementsService.py line 137 -> INVALID_CUSTOMER,USR0007611,TXN0000012488,CORR00000464
APP0000000273,2026-02-28 19:53:25,INFO,Notifications,notifications_service,SRV035,,Operation completed successfully,,,,CORR00000546
APP0000000274,2024-01-26 23:16:39,INFO,API Gateway,api_gateway_service,SRV016,,Operation completed successfully,,,TXN0000000932,CORR00005369
APP0000000275,2024-09-12 11:46:32,ERROR,Loans,loans_service,SRV020,E103,KYC_BLOCK detected in Loans,Traceback: LoansService.py line 122 -> KYC_BLOCK,USR0008283,,CORR00006615
APP0000000276,2025-12-02 10:37:21,WARN,Payments,payments_service,SRV030,E104,DUPLICATE_TRANSACTION detected in Payments,,USR0009958,TXN0000004775,CORR00002863
APP0000000277,2025-07-18 09:27:59,DEBUG,Customer Onboarding,customer_onboarding_service,SRV022,,Operation completed successfully,,USR0008329,,CORR00010110
APP0000000278,2024-04-08 00:03:25,INFO,Statements,statements_service,SRV033,,Operation completed successfully,,USR0008712,TXN0000010925,CORR00008867
APP0000000279,2023-01-24 11:16:52,INFO,Notifications,notifications_service,SRV004,,Operation completed successfully,,,,CORR00005043
APP0000000280,2023-03-24 04:30:55,INFO,API Gateway,api_gateway_service,SRV020,,Operation completed successfully,,USR0008095,,CORR00011181
APP0000000281,2024-11-18 16:22:52,ERROR,Customer Onboarding,customer_onboarding_service,SRV001,E104,DUPLICATE_TRANSACTION detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 43 -> DUPLICATE_TRANSACTION,USR0006527,TXN0000021049,CORR00003632
APP0000000282,2024-11-19 10:01:57,INFO,Payments,payments_service,SRV001,,Operation completed successfully,,USR0008544,TXN0000006974,CORR00000261
APP0000000283,2024-03-05 04:26:25,ERROR,Notifications,notifications_service,SRV001,E101,ACCOUNT_NOT_FOUND detected in Notifications,Traceback: NotificationsService.py line 257 -> ACCOUNT_NOT_FOUND,USR0008876,TXN0000003093,CORR00006925
APP0000000284,2024-01-17 00:42:28,INFO,Accounts,accounts_service,SRV002,,Operation completed successfully,,,,CORR00009768
APP0000000285,2023-02-15 23:38:11,INFO,Notifications,notifications_service,SRV031,,Operation completed successfully,,USR0007291,TXN0000002216,CORR00005026
APP0000000286,2024-06-22 04:41:07,ERROR,Statements,statements_service,SRV015,E111,SERVICE_UNAVAILABLE detected in Statements,Traceback: StatementsService.py line 410 -> SERVICE_UNAVAILABLE,USR0003122,TXN0000023081,CORR00008552
APP0000000287,2026-01-15 00:03:57,INFO,UPI,upi_service,SRV023,,Operation completed successfully,,,TXN0000023227,CORR00011879
APP0000000288,2023-06-30 21:00:05,ERROR,Customer Onboarding,customer_onboarding_service,SRV035,E101,ACCOUNT_NOT_FOUND detected in Customer Onboarding,Traceback: CustomerOnboardingService.py line 109 -> ACCOUNT_NOT_FOUND,,TXN0000004346,CORR00011411
APP0000000289,2024-08-02 19:43:41,INFO,KYC,kyc_service,SRV012,,Operation completed successfully,,,,CORR00002891
APP0000000290,2023-02-28 03:09:23,WARN,UPI,upi_service,SRV035,E110,SETTLEMENT_FAILURE detected in UPI,,USR0000889,,CORR00011031
APP0000000291,2024-03-16 17:47:49,WARN,UPI,upi_service,SRV034,E102,INSUFFICIENT_BALANCE detected in UPI,,USR0004188,TXN0000000467,CORR00011143
APP0000000292,2026-01-22 08:00:16,INFO,Statements,statements_service,SRV036,,Operation completed successfully,,USR0004562,,CORR00007544
