transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,risk_score
TXN0000000125,ACC000006643,CUST0001185,2025-04-06 07:36:25,ATM_WITHDRAWAL,API,1355.83,INR,BEN0010159,Bengaluru,Kolkata,DEV0008163,182.43.241.153,SUCCESS,,PENDING,N,15
TXN0000000126,ACC000006585,CUST0009520,2023-02-18 14:30:38,ATM_WITHDRAWAL,INTERNET_BANKING,7226.63,INR,BEN0006497,Mumbai,Kochi,DEV0009930,,SUCCESS,,SETTLED,N,20
TXN0000000127,ACC000013868,CUST0003008,2026-02-20 10:50:20,ATM_WITHDRAWAL,MOBILE,6671.07,INR,BEN0003219,Chennai,Lucknow,DEV0011908,138.149.217.64,FAILED,INVALID_CUSTOMER,PENDING,N,15
TXN0000000128,ACC000004975,CUST0001661,2023-05-16 21:39:50,UPI,MOBILE,3518.86,INR,BEN0009848,New Delhi,Lucknow,DEV0010549,121.228.217.117,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000000129,ACC000000369,CUST0007898,2023-06-21 20:17:02,CARD_PURCHASE,MOBILE,2744.94,INR,BEN0013937,Kolkata,Mumbai,DEV0006688,200.249.212.227,SUCCESS,,SETTLED,N,30
TXN0000000130,ACC000003485,CUST0007187,2024-06-15 15:22:25,IMPS,MOBILE,14514.53,INR,BEN0006996,Jaipur,Mumbai,DEV0001355,133.178.96.235,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000000131,ACC000004648,CUST0000337,2025-01-23 02:47:41,ATM_WITHDRAWAL,ATM,5271.22,INR,BEN0004450,New Delhi,Ahmedabad,DEV0005661,32.214.72.186,SUCCESS,,SETTLED,N,10
TXN0000000132,ACC000006749,CUST0009768,2023-01-20 16:28:37,UPI,MOBILE,1567.46,INR,BEN0008261,Hyderabad,Jaipur,DEV0006349,102.141.50.126,SUCCESS,,SETTLED,N,20
TXN0000000133,ACC000008971,CUST0009824,2024-07-12 03:07:13,IMPS,MOBILE,4530.56,INR,BEN0010057,Kolkata,Mumbai,DEV0011138,175.142.36.12,SUCCESS,,SETTLED,N,20
TXN0000000134,ACC000005883,CUST0001421,2025-04-15 16:56:32,BILL_PAYMENT,ATM,1339.54,INR,BEN0005044,Chennai,Jaipur,DEV0004873,65.168.254.1,SUCCESS,,SETTLED,N,10
TXN0000000135,ACC000002941,CUST0002980,2023-03-14 23:20:52,UPI,MOBILE,5338.72,INR,BEN0007961,Jaipur,Kochi,DEV0003186,208.227.189.26,SUCCESS,,SETTLED,N,20
TXN0000000136,ACC000000779,CUST0001267,2023-01-16 15:44:23,INTERNAL_TRANSFER,POS,15514.55,INR,BEN0005509,Bengaluru,Jaipur,DEV0006299,77.122.180.52,SUCCESS,,SETTLED,N,10
TXN0000000137,ACC000003798,CUST0008395,2024-05-30 03:33:52,IMPS,ATM,11201.41,INR,BEN0009731,Mumbai,Jaipur,DEV0002351,107.125.191.13,SUCCESS,,PENDING,N,10
TXN0000000138,ACC000006730,CUST0001920,2023-06-19 05:21:30,ATM_WITHDRAWAL,MOBILE,718.71,INR,BEN0014125,Chennai,New Delhi,DEV0003583,190.242.204.176,SUCCESS,,SETTLED,N,10
TXN0000000139,ACC000014139,CUST0003347,2023-11-22 23:52:38,CASH_DEPOSIT,INTERNET_BANKING,5685.56,INR,BEN0011182,Jaipur,Mumbai,DEV0006618,65.181.109.244,SUCCESS,,SETTLED,N,20
TXN0000000140,ACC000008583,CUST0005874,2025-06-09 08:47:15,IMPS,MOBILE,734.76,INR,BEN0006835,Lucknow,New Delhi,DEV0011404,157.121.197.166,SUCCESS,,SETTLED,N,10
TXN0000000141,ACC000000239,CUST0003354,2025-07-28 04:50:26,UPI,MOBILE,7296.0,INR,BEN0007125,Mumbai,Indore,DEV0010686,159.205.44.156,SUCCESS,,SETTLED,N,10
TXN0000000142,ACC000009091,CUST0003221,2025-01-31 01:13:07,CARD_PURCHASE,BRANCH,5977.87,INR,BEN0008588,Kochi,Bhubaneswar,DEV0002251,75.102.166.59,SUCCESS,,SETTLED,N,10
TXN0000000143,ACC000002939,CUST0003980,2024-08-29 13:36:44,UPI,MOBILE,986.22,INR,BEN0011951,Kolkata,Indore,DEV0007315,170.207.95.223,FAILED,KYC_BLOCK,SETTLED,N,5
TXN0000000144,ACC000003653,CUST0007039,2025-07-25 07:21:52,UPI,INTERNET_BANKING,2575.71,INR,BEN0007461,Mumbai,Bengaluru,DEV0007784,29.161.96.178,SUCCESS,,SETTLED,N,20
TXN0000000145,ACC000007711,CUST0005158,2024-01-07 06:03:15,IMPS,INTERNET_BANKING,10325.34,INR,BEN0011044,Ahmedabad,Hyderabad,DEV0001613,42.25.88.229,SUCCESS,,SETTLED,N,10
TXN0000000146,ACC000003934,CUSTX3601,2026-01-25 13:02:11,CASH_DEPOSIT,MOBILE,59738.93,INR,BEN0012304,Mumbai,Indore,DEV0002087,193.188.65.64,PENDING,SERVICE_UNAVAILABLE,SETTLED,Y,70
TXN0000000147,ACC000008275,CUST0000249,2025-12-31 06:28:05,IMPS,ATM,30978.15,INR,BEN0011739,Kochi,Indore,DEV0003343,177.63.220.7,SUCCESS,,SETTLED,N,10
TXN0000000148,ACC000000727,CUST0008725,2026-06-06 14:53:20,CASH_DEPOSIT,ATM,15074.9,INR,BEN0001791,Kolkata,Chennai,DEV0008385,78.180.110.131,SUCCESS,,SETTLED,N,10
TXN0000000149,ACC000006035,CUST0005287,2026-01-31 09:30:43,IMPS,POS,2066.67,INR,BEN0007080,Chennai,Kolkata,DEV0011540,33.114.55.249,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000000150,ACC000002472,CUST0006357,2026-02-19 11:12:00,IMPS,INTERNET_BANKING,6829.63,INR,BEN0001627,Bengaluru,Indore,DEV0006753,27.142.42.43,SUCCESS,,SETTLED,N,20
TXN0000000151,ACC000004479,CUST0004960,2025-01-21 17:03:28,ATM_WITHDRAWAL,ATM,4492.89,INR,BEN0014934,Bhubaneswar,Indore,DEV0002768,63.181.126.143,SUCCESS,,FAILED,N,10
TXN0000000152,ACC000013569,CUST0000120,2026-06-26 23:46:31,NEFT,POS,7829.77,INR,BEN0009311,Indore,Bengaluru,DEV0009514,217.181.195.215,SUCCESS,,SETTLED,N,10
TXN0000000153,ACC000014593,CUST0006136,2023-11-06 09:25:44,ATM_WITHDRAWAL,MOBILE,19321.06,INR,BEN0009008,Kolkata,Bengaluru,DEV0000486,152.71.171.34,SUCCESS,,PENDING,N,30
TXN0000000154,ACC000002066,CUST0001069,2025-02-05 11:13:05,UPI,MOBILE,1901.09,INR,BEN0004455,Mumbai,Kochi,DEV0007423,43.248.57.6,SUCCESS,,SETTLED,N,20
TXN0000000155,ACC000011385,CUST0008043,2025-04-24 19:57:01,INTERNAL_TRANSFER,INTERNET_BANKING,6151.53,INR,BEN0011968,New Delhi,Chennai,DEV0011236,103.176.72.233,SUCCESS,,SETTLED,N,20
TXN0000000156,ACC000006203,CUST0003301,2026-03-04 21:58:02,IMPS,BRANCH,884.29,INR,BEN0000170,Bhubaneswar,Kolkata,DEV0002665,210.139.94.83,SUCCESS,,SETTLED,N,10
TXN0000000157,ACC000011623,CUST0000871,2023-03-06 03:32:36,UPI,MOBILE,14720.37,INR,BEN0013452,Ahmedabad,Hyderabad,DEV0002852,210.190.16.137,SUCCESS,,SETTLED,N,10
TXN0000000158,ACC000003988,CUST0009287,2026-02-13 22:15:47,INTERNAL_TRANSFER,POS,952.51,INR,BEN0000424,Indore,Ahmedabad,DEV0000235,209.243.76.190,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000000159,ACC000014438,CUST0003778,2023-10-16 22:50:51,UPI,MOBILE,2676.47,INR,BEN0003540,Bhubaneswar,Mumbai,DEV0002513,191.99.110.247,SUCCESS,,SETTLED,N,30
TXN0000000160,ACC000012263,CUST0008594,2024-03-22 13:52:10,UPI,MOBILE,12211.6,INR,BEN0001709,Jaipur,Kochi,DEV0003005,211.228.170.103,SUCCESS,,SETTLED,N,30
TXN0000000161,ACC000011615,CUST0005540,2025-07-02 17:07:23,NEFT,INTERNET_BANKING,1261.54,INR,BEN0002959,Bengaluru,Kolkata,DEV0009830,137.98.119.182,SUCCESS,,SETTLED,N,30
TXN0000000162,ACC000013806,CUST0002947,2025-11-16 09:28:02,CARD_PURCHASE,ATM,1804.85,INR,BEN0011215,Jaipur,Kolkata,DEV0008001,191.170.165.13,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000000163,ACC000005390,CUST0007905,2025-03-30 20:21:17,BILL_PAYMENT,MOBILE,2466.87,INR,BEN0012572,Jaipur,Lucknow,DEV0011692,50.157.175.119,SUCCESS,,SETTLED,N,10
TXN0000000164,ACC000005338,CUST0005836,2023-04-09 09:23:02,CARD_PURCHASE,BRANCH,547.76,INR,BEN0000632,Jaipur,Kochi,DEV0008001,217.252.73.38,SUCCESS,,SETTLED,N,30
TXN0000000165,ACC000008078,CUST0009109,2023-03-24 19:18:31,IMPS,INTERNET_BANKING,9001.12,INR,BEN0004867,Chennai,Ahmedabad,DEV0010530,57.155.226.10,SUCCESS,,SETTLED,N,30
TXN0000000166,ACC000014757,CUST0001551,2023-10-03 05:17:41,CASH_DEPOSIT,ATM,6335.59,INR,BEN0009520,Bhubaneswar,Chennai,DEV0001084,179.248.220.92,SUCCESS,,SETTLED,N,20
TXN0000000167,ACC000013418,CUST0000434,2024-10-07 06:34:13,UPI,POS,6546.9,INR,BEN0006725,Chennai,New Delhi,DEV0001295,34.75.135.194,SUCCESS,,SETTLED,N,0
TXN0000000168,ACC000008972,CUST0004046,2024-06-11 15:51:45,BILL_PAYMENT,ATM,358.56,INR,BEN0006166,Ahmedabad,Hyderabad,DEV0000673,82.252.111.42,SUCCESS,,SETTLED,N,30
TXN0000000169,ACC000011927,CUST0000243,2024-08-12 03:24:55,INTERNAL_TRANSFER,ATM,4827.06,INR,BEN0007325,Kochi,Jaipur,DEV0003204,175.95.79.169,SUCCESS,,SETTLED,N,20
TXN0000000170,ACC000001651,CUST0002865,2024-07-18 15:29:21,NEFT,ATM,3183.6,INR,BEN0003674,Hyderabad,New Delhi,DEV0009863,52.50.206.118,PENDING,INVALID_BENEFICIARY,NOT_APPLICABLE,N,30
TXN0000000171,ACC000014468,CUST0009721,2024-02-20 01:58:13,UPI,MOBILE,3801.08,INR,BEN0004465,Bengaluru,Bhubaneswar,DEV0011676,118.246.171.8,SUCCESS,,SETTLED,N,20
TXN0000000172,ACC000008758,CUST0004262,2026-02-27 02:17:34,UPI,MOBILE,3126.79,INR,BEN0012352,Bhubaneswar,Chennai,DEV0006458,158.43.4.25,SUCCESS,,SETTLED,N,10
TXN0000000173,ACC000009810,CUST0007284,2025-07-09 11:26:24,IMPS,INTERNET_BANKING,3857.11,INR,BEN0014221,Indore,Jaipur,DEV0000335,144.22.41.55,SUCCESS,,SETTLED,N,10
TXN0000000174,ACC000010687,CUST0003538,2024-01-26 16:33:07,ATM_WITHDRAWAL,MOBILE,-18278.34,INR,BEN0012719,Kolkata,Mumbai,DEV0003876,196.245.21.130,SUCCESS,,SETTLED,N,50
TXN0000000175,ACC000001078,CUST0006876,2023-07-04 13:44:10,IMPS,API,29264.85,INR,BEN0006906,Hyderabad,Ahmedabad,DEV0002712,46.196.13.123,SUCCESS,,SETTLED,N,35
TXN0000000176,ACC000008146,CUST0002232,2025-11-30 21:14:55,UPI,MOBILE,1352.33,INR,BEN0009751,Ahmedabad,Lucknow,DEV0005733,183.200.74.47,PENDING,ACCOUNT_NOT_FOUND,SETTLED,N,10
TXN0000000177,ACC000008488,CUST0002556,2023-07-04 20:58:39,UPI,ATM,6620.32,INR,BEN0001706,New Delhi,Chennai,DEV0004457,67.139.250.197,SUCCESS,,SETTLED,N,10
TXN0000000178,ACC000008348,CUST0004653,2024-01-31 15:34:43,IMPS,INTERNET_BANKING,3793.61,INR,BEN0001205,Ahmedabad,Indore,DEV0003343,199.121.18.111,SUCCESS,,SETTLED,Y,10
TXN0000000179,ACC000005480,CUST0000957,2025-10-03 22:44:34,NEFT,MOBILE,1273.74,INR,BEN0007385,Ahmedabad,Bhubaneswar,DEV0011159,169.49.207.9,SUCCESS,,PENDING,N,20
TXN0000000180,ACC000000397,CUST0008281,2026-07-21 14:35:28,CASH_DEPOSIT,INTERNET_BANKING,4878.59,INR,BEN0004850,Chennai,Kolkata,DEV0002022,188.66.231.208,SUCCESS,,SETTLED,N,20
TXN0000000181,ACC000002488,CUST0003724,2024-10-11 22:42:23,INTERNAL_TRANSFER,MOBILE,33575.76,INR,BEN0002447,Kolkata,Mumbai,DEV0007197,167.140.115.226,SUCCESS,,SETTLED,N,30
TXN0000000182,ACC000003073,CUST0007939,2024-05-27 20:26:14,CARD_PURCHASE,INTERNET_BANKING,3548.0,INR,BEN0001575,Indore,Hyderabad,DEV0007504,127.70.20.182,SUCCESS,,SETTLED,N,20
TXN0000000183,ACC000001232,CUST0000080,2025-06-06 16:09:09,BILL_PAYMENT,MOBILE,5801.95,INR,BEN0005847,Bhubaneswar,Chennai,DEV0005649,26.68.66.218,FAILED,UPSTREAM_TIMEOUT,SETTLED,N,15
TXN0000000184,ACC000008337,CUST0001516,2024-10-14 05:58:27,UPI,POS,3142.82,INR,BEN0009900,Ahmedabad,Mumbai,DEV0007886,37.201.180.129,SUCCESS,,SETTLED,N,10
TXN0000000185,ACC000011796,CUST0006554,2024-12-27 19:26:47,UPI,POS,795.58,INR,BEN0014793,Kolkata,Kolkata,DEV0011493,173.88.68.209,SUCCESS,,PENDING,N,20
TXN0000000186,ACC000009781,CUST0003680,2023-02-22 22:33:41,CARD_PURCHASE,MOBILE,12070.0,INR,BEN0000555,Indore,New Delhi,DEV0010677,41.189.69.239,SUCCESS,,SETTLED,N,10
TXN0000000187,ACC000000693,CUST0004631,2024-11-27 16:15:06,ATM_WITHDRAWAL,INTERNET_BANKING,3620.48,INR,BEN0000428,Ahmedabad,Hyderabad,DEV0010828,144.194.57.79,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000000188,ACC000010517,CUST0001312,2024-02-21 09:31:12,CASH_DEPOSIT,POS,13677.44,INR,BEN0014338,Chennai,Hyderabad,DEV0011786,72.65.178.65,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000000189,ACC000013748,CUST0007262,2024-06-28 23:14:00,IMPS,MOBILE,2967.2,INR,BEN0006641,Hyderabad,Kochi,DEV0010547,49.108.43.46,FAILED,DUPLICATE_TRANSACTION,SETTLED,N,15
TXN0000000190,ACC000003028,CUST0003576,2023-05-12 11:19:19,CARD_PURCHASE,MOBILE,1440.71,INR,BEN0014873,Hyderabad,Mumbai,DEV0003762,27.156.233.61,SUCCESS,,SETTLED,N,30
TXN0000000191,ACC000010151,CUST0008694,2023-11-11 03:24:24,UPI,MOBILE,5582.41,USD,BEN0002641,Ahmedabad,Kochi,DEV0010586,65.80.91.191,SUCCESS,,SETTLED,N,30
TXN0000000192,ACC000004248,CUST0003473,2023-02-22 17:55:02,CASH_DEPOSIT,MOBILE,1840.44,INR,BEN0002172,Indore,Jaipur,DEV0006995,29.56.187.220,SUCCESS,,SETTLED,N,10
TXN0000000193,ACC000003548,CUST0003138,2023-07-18 12:43:53,BILL_PAYMENT,INTERNET_BANKING,6047.39,INR,BEN0008026,Kolkata,Indore,DEV0008190,100.33.172.66,FAILED,AUTH_FAILURE,SETTLED,N,35
TXN0000000194,ACC000007125,CUST0001227,2024-05-04 16:14:42,UPI,POS,11368.73,INR,BEN0007726,Ahmedabad,Hyderabad,DEV0007891,36.161.107.79,SUCCESS,,SETTLED,N,10
TXN0000000195,ACC000008484,CUST0007039,2024-11-26 21:32:15,UPI,POS,2829.15,INR,BEN0004282,Kolkata,New Delhi,DEV0009744,14.172.176.195,SUCCESS,,PENDING,N,20
TXN0000000196,ACC000012205,CUST0006218,2024-11-15 19:41:34,CASH_DEPOSIT,BRANCH,6863.43,INR,BEN0003287,Jaipur,Kochi,DEV0010548,39.155.203.128,SUCCESS,,SETTLED,N,20
TXN0000000197,ACC000012322,CUST0001801,2026-04-02 07:33:20,BILL_PAYMENT,INTERNET_BANKING,987.9,INR,BEN0004393,Indore,Bhubaneswar,DEV0006830,15.113.123.29,FAILED,DUPLICATE_TRANSACTION,SETTLED,N,15
TXN0000000198,ACC000003810,CUST0001303,2024-09-12 10:00:14,UPI,MOBILE,8398.23,INR,BEN0012804,Ahmedabad,Indore,DEV0003915,135.95.198.111,SUCCESS,,SETTLED,N,20
TXN0000000199,ACC000005119,CUST0008781,2024-05-28 17:13:53,UPI,MOBILE,7954.29,INR,BEN0004287,Lucknow,Indore,DEV0005902,75.119.147.11,SUCCESS,,PENDING,N,10
TXN0000000200,ACC000008029,CUST0005048,2024-05-01 17:29:46,UPI,MOBILE,581.56,INR,BEN0014311,Indore,Bengaluru,DEV0006795,93.26.37.245,SUCCESS,,SETTLED,N,20
TXN0000000201,ACC000008014,CUST0008264,2025-03-10 08:12:50,ATM_WITHDRAWAL,MOBILE,6154.72,INR,BEN0009769,Kochi,Hyderabad,DEV0002535,170.97.30.37,SUCCESS,,SETTLED,N,20
TXN0000000202,ACC000001547,CUST0007573,2025-05-09 11:47:54,IMPS,INTERNET_BANKING,3891.19,INR,BEN0007783,Chennai,Bengaluru,DEV0011508,95.65.190.152,SUCCESS,,SETTLED,N,30
TXN0000000203,ACC000001045,CUST0009274,2025-10-09 14:46:51,INTERNAL_TRANSFER,POS,629.49,INR,BEN0010829,Ahmedabad,Jaipur,DEV0007986,110.132.35.197,SUCCESS,,SETTLED,N,10
TXN0000000204,ACC000008724,CUST0001119,2026-03-17 04:01:23,UPI,POS,-5289.13,INR,BEN0008576,Mumbai,New Delhi,DEV0011177,41.218.123.212,SUCCESS,,SETTLED,N,30
TXN0000000205,ACC000005485,CUST0007502,2025-06-09 13:13:56,ATM_WITHDRAWAL,API,706.41,INR,BEN0006558,Jaipur,Bengaluru,DEV0010578,144.127.115.9,SUCCESS,,SETTLED,N,15
TXN0000000206,ACC000008783,CUST0003288,2023-09-10 06:59:11,NEFT,MOBILE,40122.17,INR,BEN0010652,Bengaluru,New Delhi,DEV0009972,159.62.140.203,FAILED,ACCOUNT_NOT_FOUND,SETTLED,N,15
TXN0000000207,ACC000001505,CUST0003108,2024-07-07 06:00:31,UPI,MOBILE,2997.96,INR,BEN0006143,Hyderabad,Ahmedabad,DEV0008313,17.1.240.45,FAILED,SERVICE_UNAVAILABLE,SETTLED,N,25
TXN0000000208,ACC000000611,CUST0007853,2023-05-31 16:06:35,UPI,API,5037.49,INR,BEN0012134,New Delhi,Ahmedabad,DEV0005896,22.134.232.128,SUCCESS,,PENDING,N,15
TXN0000000209,ACC000001923,CUST0002587,2025-04-06 14:36:19,RTGS,MOBILE,446.24,INR,BEN0002898,Chennai,Ahmedabad,DEV0006827,35.154.234.192,SUCCESS,,SETTLED,N,10
TXN0000000210,ACC000007548,CUST0003023,2025-04-01 19:50:10,UPI,MOBILE,-22226.51,INR,BEN0003073,Mumbai,Mumbai,DEV0008653,53.232.102.82,SUCCESS,,SETTLED,N,50
TXN0000000211,ACC000010875,CUST0008490,2025-06-09 01:21:18,UPI,INTERNET_BANKING,575.14,INR,BEN0000531,Lucknow,Ahmedabad,DEV0006287,223.114.165.206,SUCCESS,,SETTLED,N,10
TXN0000000212,ACC000010210,CUST0007803,2024-04-23 01:27:20,INTERNAL_TRANSFER,MOBILE,8532.18,INR,BEN0010909,Jaipur,Bengaluru,DEV0009541,181.86.210.245,SUCCESS,,SETTLED,N,10
TXN0000000213,ACC000012013,CUST0007725,2025-04-21 02:10:13,INTERNAL_TRANSFER,INTERNET_BANKING,83130.04,INR,BEN0014250,New Delhi,Bengaluru,DEV0001834,52.150.107.224,SUCCESS,,SETTLED,N,20
TXN0000000214,ACC000014535,CUST0002809,2025-10-28 02:54:47,CARD_PURCHASE,POS,12853.6,USD,BEN0002892,Indore,Kochi,DEV0000919,122.28.203.90,SUCCESS,,SETTLED,N,10
TXN0000000215,ACC000009139,CUST0001228,2025-10-28 01:21:02,RTGS,INTERNET_BANKING,2271.29,INR,BEN0010293,Hyderabad,Kochi,DEV0008556,24.23.250.154,PENDING,INVALID_BENEFICIARY,SETTLED,N,10
TXN0000000216,ACC000012545,CUST0009682,2025-10-13 05:18:13,UPI,INTERNET_BANKING,3792.37,INR,BEN0004004,Indore,Bhubaneswar,DEV0001824,23.80.129.82,PENDING,DATABASE_ERROR,SETTLED,N,10
TXN0000000217,ACC000007679,CUST0005149,2024-12-28 22:37:31,BILL_PAYMENT,MOBILE,18812.12,INR,BEN0007353,Indore,Bhubaneswar,DEV0002485,66.208.245.94,SUCCESS,,SETTLED,N,10
TXN0000000218,ACC000000097,CUST0003497,2025-04-10 23:42:13,BILL_PAYMENT,MOBILE,9363.03,INR,BEN0012008,Kolkata,Mumbai,DEV0000709,117.201.93.254,SUCCESS,,SETTLED,N,10
TXN0000000219,ACC000013163,CUST0007513,2025-01-24 16:18:54,CARD_PURCHASE,POS,14979.93,INR,BEN0004910,Kolkata,Bengaluru,DEV0006065,63.135.71.212,SUCCESS,,SETTLED,N,10
TXN0000000220,ACC000011009,CUST0008741,2023-08-23 02:22:45,IMPS,INTERNET_BANKING,16673.63,INR,BEN0009239,Hyderabad,Hyderabad,DEV0005497,23.44.168.132,FAILED,ACCOUNT_NOT_FOUND,PENDING,N,35
TXN0000000221,ACC000001554,CUST0003207,2023-11-18 02:06:39,CARD_PURCHASE,INTERNET_BANKING,26547.8,INR,BEN0002328,Bhubaneswar,Ahmedabad,DEV0009676,34.125.177.147,FAILED,DATABASE_ERROR,SETTLED,N,5
TXN0000000222,ACC000011557,CUST0002911,2024-01-22 09:19:07,IMPS,BRANCH,20419.72,INR,BEN0011917,Jaipur,Kolkata,DEV0007415,118.164.176.253,SUCCESS,,SETTLED,N,30
TXN0000000223,ACC000011207,CUST0000071,2023-12-18 03:58:23,UPI,MOBILE,2427.01,INR,BEN0003291,New Delhi,Ahmedabad,DEV0008907,109.228.250.93,SUCCESS,,SETTLED,N,10
TXN0000000224,ACC000004043,CUST0005286,2025-04-27 17:08:01,IMPS,POS,810.28,INR,BEN0014329,Kolkata,New Delhi,DEV0009842,132.219.175.93,SUCCESS,,SETTLED,N,20
TXN0000000225,ACC000012240,CUST0001700,2023-08-09 00:49:27,IMPS,INTERNET_BANKING,18312.85,INR,BEN0014439,Hyderabad,Bhubaneswar,DEV0002226,219.26.174.123,SUCCESS,,SETTLED,N,20
TXN0000000226,ACC000003209,CUST0000992,2023-11-24 18:00:56,UPI,INTERNET_BANKING,2198.56,INR,BEN0008831,Hyderabad,New Delhi,DEV0011776,87.250.8.60,SUCCESS,,SETTLED,N,10
TXN0000000227,ACC000006032,CUST0001194,2026-02-13 20:59:55,UPI,MOBILE,1599.61,INR,BEN0012070,Kochi,Kolkata,DEV0001033,25.7.226.179,SUCCESS,,SETTLED,N,50
TXN0000000228,ACC000006528,CUST0007695,2024-03-22 06:53:17,UPI,MOBILE,12371.82,INR,BEN0014935,Lucknow,Kolkata,DEV0000143,119.231.120.105,SUCCESS,,SETTLED,N,20
TXN0000000229,ACC000009447,CUST0004612,2024-04-02 01:28:39,IMPS,POS,7572.42,INR,BEN0009396,New Delhi,New Delhi,DEV0006997,56.165.177.223,SUCCESS,,PENDING,N,10
TXN0000000230,ACC000007192,CUST0004960,2024-10-09 12:48:51,CASH_DEPOSIT,ATM,18910.83,INR,BEN0012067,Chennai,Bhubaneswar,DEV0005617,41.68.189.222,SUCCESS,,NOT_APPLICABLE,N,10
TXN0000000231,ACC000014483,CUST0006645,2024-09-27 02:49:28,UPI,MOBILE,20657.22,INR,BEN0009512,Kolkata,New Delhi,DEV0006529,57.137.233.139,SUCCESS,,SETTLED,N,20
TXN0000000232,ACC000012781,CUST0004536,2026-01-21 07:35:25,UPI,MOBILE,19270.69,GBP,BEN0011426,Hyderabad,Kochi,DEV0002627,54.81.229.204,SUCCESS,,SETTLED,N,10
TXN0000000233,ACC000013968,CUST0008388,2026-07-22 00:38:58,IMPS,POS,19756.86,INR,BEN0005128,Lucknow,Hyderabad,DEV0009509,41.92.187.106,SUCCESS,,SETTLED,N,30
TXN0000000234,ACC000009056,CUST0002418,2023-05-08 07:45:32,INTERNAL_TRANSFER,MOBILE,12895.14,INR,BEN0014799,Lucknow,Hyderabad,DEV0007727,196.246.237.118,SUCCESS,,FAILED,N,10
TXN0000000235,ACC000012829,CUST0002182,2023-07-04 20:44:04,BILL_PAYMENT,MOBILE,1062.4,INR,BEN0001279,Kolkata,Bengaluru,DEV0007655,171.234.60.11,SUCCESS,,SETTLED,N,20
TXN0000000236,ACC000007868,CUST0000033,2024-02-16 07:06:22,CARD_PURCHASE,ATM,4632.59,INR,BEN0011981,Kochi,Lucknow,DEV0002107,184.9.141.100,SUCCESS,,SETTLED,N,30
TXN0000000237,ACC000010420,CUST0001588,2023-01-23 10:50:28,IMPS,INTERNET_BANKING,14259.29,INR,BEN0000321,Indore,Kochi,DEV0010219,102.87.58.193,SUCCESS,,SETTLED,N,30
TXN0000000238,ACC000004181,CUST0007462,2025-10-21 08:26:11,UPI,API,11564.99,INR,BEN0009074,Jaipur,Kochi,DEV0000530,33.166.19.253,SUCCESS,,PENDING,N,15
TXN0000000239,ACC000010997,CUST0005143,2024-04-13 17:36:46,UPI,MOBILE,7576.11,INR,BEN0011324,New Delhi,Lucknow,DEV0007673,192.146.3.26,SUCCESS,,SETTLED,N,30
TXN0000000240,ACC000000263,CUST0006422,2026-07-26 03:33:16,UPI,INTERNET_BANKING,5507.41,INR,BEN0009559,Bengaluru,Indore,DEV0003989,166.10.44.184,REVERSED,RATE_LIMIT,PENDING,N,10
TXN0000000241,ACC000011442,CUST0002887,2024-08-09 15:42:08,UPI,API,8532.32,INR,BEN0000036,Ahmedabad,Indore,DEV0006214,29.182.94.219,SUCCESS,,SETTLED,N,15
TXN0000000242,ACC000013957,CUST0002403,2024-01-28 11:43:07,CARD_PURCHASE,API,1537.45,INR,BEN0011285,Bhubaneswar,Kochi,DEV0004401,179.229.52.205,SUCCESS,,SETTLED,N,15
TXN0000000243,ACC000010819,CUST0000417,2025-12-13 20:54:08,NEFT,POS,808.62,INR,BEN0012974,Mumbai,Kochi,DEV0000890,219.171.158.104,SUCCESS,,SETTLED,N,30
TXN0000000244,ACC000007009,CUST0005835,2025-01-26 08:05:37,CASH_DEPOSIT,MOBILE,3549.16,INR,BEN0000965,Bengaluru,Chennai,DEV0000153,71.120.202.10,SUCCESS,,SETTLED,N,20
TXN0000000245,ACC000008828,CUST0006877,2026-06-30 15:38:01,CARD_PURCHASE,INTERNET_BANKING,3550.93,INR,BEN0010316,Kochi,Kolkata,DEV0011873,206.134.180.79,SUCCESS,,SETTLED,N,30
TXN0000000246,ACC000008554,CUST0002443,2024-03-03 09:53:37,NEFT,MOBILE,7251.29,INR,BEN0002054,Lucknow,Chennai,DEV0004789,199.153.10.32,SUCCESS,,FAILED,N,30
TXN0000000247,ACC000001992,CUST0007870,2023-04-23 01:15:50,NEFT,INTERNET_BANKING,898.1,USD,BEN0005477,Mumbai,Mumbai,DEV0003996,47.199.202.206,SUCCESS,,SETTLED,N,30
TXN0000000248,ACC000007093,CUST0003659,2025-06-24 21:36:25,UPI,INTERNET_BANKING,6273.89,INR,BEN0004312,Lucknow,Ahmedabad,DEV0011258,204.237.23.199,SUCCESS,,SETTLED,N,20
TXN0000000249,ACC000010613,CUST0000751,2024-09-19 18:41:04,NEFT,MOBILE,550.56,INR,BEN0014747,Indore,Ahmedabad,DEV0010899,28.232.43.70,SUCCESS,,SETTLED,Y,30
